,Date,Day,Time,Pred,High/Low,DateTime (UTC),Subordinate DateTime (Adjusted)
513,5/12/2020,Tue,8:18:00 PM,2.84,H,2020-05-12 20:18:00,2020-05-12 20:21:00
514,5/13/2020,Wed,2:12:00 AM,0.39,L,2020-05-13 02:12:00,2020-05-13 02:13:00
515,5/13/2020,Wed,8:26:00 AM,3.06,H,2020-05-13 08:26:00,2020-05-13 08:29:00
516,5/13/2020,Wed,2:54:00 PM,0.13,L,2020-05-13 14:54:00,2020-05-13 14:55:00
517,5/13/2020,Wed,9:16:00 PM,2.73,H,2020-05-13 21:16:00,2020-05-13 21:19:00
518,5/14/2020,Thu,3:11:00 AM,0.51,L,2020-05-14 03:11:00,2020-05-14 03:12:00
519,5/14/2020,Thu,9:26:00 AM,2.91,H,2020-05-14 09:26:00,2020-05-14 09:29:00
520,5/14/2020,Thu,3:52:00 PM,0.27,L,2020-05-14 15:52:00,2020-05-14 15:53:00
521,5/14/2020,Thu,10:15:00 PM,2.68,H,2020-05-14 22:15:00,2020-05-14 22:18:00
522,5/15/2020,Fri,4:12:00 AM,0.58,L,2020-05-15 04:12:00,2020-05-15 04:13:00
523,5/15/2020,Fri,10:27:00 AM,2.8,H,2020-05-15 10:27:00,2020-05-15 10:30:00
524,5/15/2020,Fri,4:49:00 PM,0.37,L,2020-05-15 16:49:00,2020-05-15 16:50:00
525,5/15/2020,Fri,11:12:00 PM,2.67,H,2020-05-15 23:12:00,2020-05-15 23:15:00
526,5/16/2020,Sat,5:11:00 AM,0.59,L,2020-05-16 05:11:00,2020-05-16 05:12:00
527,5/16/2020,Sat,11:26:00 AM,2.73,H,2020-05-16 11:26:00,2020-05-16 11:29:00
528,5/16/2020,Sat,5:43:00 PM,0.42,L,2020-05-16 17:43:00,2020-05-16 17:44:00
529,5/17/2020,Sun,12:06:00 AM,2.71,H,2020-05-17 00:06:00,2020-05-17 00:09:00
530,5/17/2020,Sun,6:09:00 AM,0.55,L,2020-05-17 06:09:00,2020-05-17 06:10:00
531,5/17/2020,Sun,12:24:00 PM,2.71,H,2020-05-17 12:24:00,2020-05-17 12:27:00
532,5/17/2020,Sun,6:35:00 PM,0.44,L,2020-05-17 18:35:00,2020-05-17 18:36:00
533,5/18/2020,Mon,12:56:00 AM,2.78,H,2020-05-18 00:56:00,2020-05-18 00:59:00
534,5/18/2020,Mon,7:04:00 AM,0.47,L,2020-05-18 07:04:00,2020-05-18 07:05:00
535,5/18/2020,Mon,1:17:00 PM,2.73,H,2020-05-18 13:17:00,2020-05-18 13:20:00
536,5/18/2020,Mon,7:22:00 PM,0.43,L,2020-05-18 19:22:00,2020-05-18 19:23:00
537,5/19/2020,Tue,1:41:00 AM,2.87,H,2020-05-19 01:41:00,2020-05-19 01:44:00
538,5/19/2020,Tue,7:52:00 AM,0.36,L,2020-05-19 07:52:00,2020-05-19 07:53:00
539,5/19/2020,Tue,2:04:00 PM,2.75,H,2020-05-19 14:04:00,2020-05-19 14:07:00
540,5/19/2020,Tue,8:04:00 PM,0.41,L,2020-05-19 20:04:00,2020-05-19 20:05:00
541,5/20/2020,Wed,2:21:00 AM,2.95,H,2020-05-20 02:21:00,2020-05-20 02:24:00
542,5/20/2020,Wed,8:35:00 AM,0.26,L,2020-05-20 08:35:00,2020-05-20 08:36:00
543,5/20/2020,Wed,2:47:00 PM,2.78,H,2020-05-20 14:47:00,2020-05-20 14:50:00
544,5/20/2020,Wed,8:44:00 PM,0.38,L,2020-05-20 20:44:00,2020-05-20 20:45:00
545,5/21/2020,Thu,2:58:00 AM,3.03,H,2020-05-21 02:58:00,2020-05-21 03:01:00
546,5/21/2020,Thu,9:15:00 AM,0.17,L,2020-05-21 09:15:00,2020-05-21 09:16:00
547,5/21/2020,Thu,3:27:00 PM,2.8,H,2020-05-21 15:27:00,2020-05-21 15:30:00
548,5/21/2020,Thu,9:23:00 PM,0.37,L,2020-05-21 21:23:00,2020-05-21 21:24:00
549,5/22/2020,Fri,3:34:00 AM,3.08,H,2020-05-22 03:34:00,2020-05-22 03:37:00
550,5/22/2020,Fri,9:54:00 AM,0.11,L,2020-05-22 09:54:00,2020-05-22 09:55:00
551,5/22/2020,Fri,4:07:00 PM,2.8,H,2020-05-22 16:07:00,2020-05-22 16:10:00
552,5/22/2020,Fri,10:01:00 PM,0.36,L,2020-05-22 22:01:00,2020-05-22 22:02:00
553,5/23/2020,Sat,4:11:00 AM,3.11,H,2020-05-23 04:11:00,2020-05-23 04:14:00
554,5/23/2020,Sat,10:34:00 AM,0.06,L,2020-05-23 10:34:00,2020-05-23 10:35:00
555,5/23/2020,Sat,4:47:00 PM,2.79,H,2020-05-23 16:47:00,2020-05-23 16:50:00
556,5/23/2020,Sat,10:40:00 PM,0.37,L,2020-05-23 22:40:00,2020-05-23 22:41:00
557,5/24/2020,Sun,4:49:00 AM,3.13,H,2020-05-24 04:49:00,2020-05-24 04:52:00
558,5/24/2020,Sun,11:14:00 AM,0.04,L,2020-05-24 11:14:00,2020-05-24 11:15:00
559,5/24/2020,Sun,5:27:00 PM,2.78,H,2020-05-24 17:27:00,2020-05-24 17:30:00
560,5/24/2020,Sun,11:21:00 PM,0.39,L,2020-05-24 23:21:00,2020-05-24 23:22:00
561,5/25/2020,Mon,5:28:00 AM,3.14,H,2020-05-25 05:28:00,2020-05-25 05:31:00
562,5/25/2020,Mon,11:55:00 AM,0.03,L,2020-05-25 11:55:00,2020-05-25 11:56:00
563,5/25/2020,Mon,6:08:00 PM,2.76,H,2020-05-25 18:08:00,2020-05-25 18:11:00
564,5/26/2020,Tue,12:03:00 AM,0.4,L,2020-05-26 00:03:00,2020-05-26 00:04:00
565,5/26/2020,Tue,6:10:00 AM,3.14,H,2020-05-26 06:10:00,2020-05-26 06:13:00
566,5/26/2020,Tue,12:38:00 PM,0.04,L,2020-05-26 12:38:00,2020-05-26 12:39:00
567,5/26/2020,Tue,6:52:00 PM,2.75,H,2020-05-26 18:52:00,2020-05-26 18:55:00
568,5/27/2020,Wed,12:47:00 AM,0.42,L,2020-05-27 00:47:00,2020-05-27 00:48:00
569,5/27/2020,Wed,6:55:00 AM,3.13,H,2020-05-27 06:55:00,2020-05-27 06:58:00
570,5/27/2020,Wed,1:25:00 PM,0.05,L,2020-05-27 13:25:00,2020-05-27 13:26:00
571,5/27/2020,Wed,7:38:00 PM,2.75,H,2020-05-27 19:38:00,2020-05-27 19:41:00
572,5/28/2020,Thu,1:36:00 AM,0.43,L,2020-05-28 01:36:00,2020-05-28 01:37:00
573,5/28/2020,Thu,7:43:00 AM,3.11,H,2020-05-28 07:43:00,2020-05-28 07:46:00
574,5/28/2020,Thu,2:15:00 PM,0.07,L,2020-05-28 14:15:00,2020-05-28 14:16:00
575,5/28/2020,Thu,8:29:00 PM,2.77,H,2020-05-28 20:29:00,2020-05-28 20:32:00
576,5/29/2020,Fri,2:30:00 AM,0.42,L,2020-05-29 02:30:00,2020-05-29 02:31:00
577,5/29/2020,Fri,8:38:00 AM,3.08,H,2020-05-29 08:38:00,2020-05-29 08:41:00
578,5/29/2020,Fri,3:08:00 PM,0.08,L,2020-05-29 15:08:00,2020-05-29 15:09:00
579,5/29/2020,Fri,9:24:00 PM,2.83,H,2020-05-29 21:24:00,2020-05-29 21:27:00
580,5/30/2020,Sat,3:29:00 AM,0.38,L,2020-05-30 03:29:00,2020-05-30 03:30:00
581,5/30/2020,Sat,9:36:00 AM,3.05,H,2020-05-30 09:36:00,2020-05-30 09:39:00
582,5/30/2020,Sat,4:04:00 PM,0.08,L,2020-05-30 16:04:00,2020-05-30 16:05:00
583,5/30/2020,Sat,10:20:00 PM,2.93,H,2020-05-30 22:20:00,2020-05-30 22:23:00
584,5/31/2020,Sun,4:29:00 AM,0.3,L,2020-05-31 04:29:00,2020-05-31 04:30:00
585,5/31/2020,Sun,10:37:00 AM,3.04,H,2020-05-31 10:37:00,2020-05-31 10:40:00
586,5/31/2020,Sun,5:00:00 PM,0.06,L,2020-05-31 17:00:00,2020-05-31 17:01:00
587,5/31/2020,Sun,11:16:00 PM,3.06,H,2020-05-31 23:16:00,2020-05-31 23:19:00
588,6/1/2020,Mon,5:30:00 AM,0.17,L,2020-06-01 05:30:00,2020-06-01 05:31:00
589,6/1/2020,Mon,11:40:00 AM,3.05,H,2020-06-01 11:40:00,2020-06-01 11:43:00
590,6/1/2020,Mon,5:57:00 PM,0.03,L,2020-06-01 17:57:00,2020-06-01 17:58:00
591,6/2/2020,Tue,12:13:00 AM,3.21,H,2020-06-02 00:13:00,2020-06-02 00:16:00
592,6/2/2020,Tue,6:31:00 AM,0.02,L,2020-06-02 06:31:00,2020-06-02 06:32:00
593,6/2/2020,Tue,12:42:00 PM,3.08,H,2020-06-02 12:42:00,2020-06-02 12:45:00
594,6/2/2020,Tue,6:53:00 PM,0.0,L,2020-06-02 18:53:00,2020-06-02 18:54:00
595,6/3/2020,Wed,1:09:00 AM,3.36,H,2020-06-03 01:09:00,2020-06-03 01:12:00
596,6/3/2020,Wed,7:30:00 AM,-0.14,L,2020-06-03 07:30:00,2020-06-03 07:31:00
597,6/3/2020,Wed,1:42:00 PM,3.12,H,2020-06-03 13:42:00,2020-06-03 13:45:00
598,6/3/2020,Wed,7:48:00 PM,-0.04,L,2020-06-03 19:48:00,2020-06-03 19:49:00
599,6/4/2020,Thu,2:03:00 AM,3.49,H,2020-06-04 02:03:00,2020-06-04 02:06:00
600,6/4/2020,Thu,8:26:00 AM,-0.28,L,2020-06-04 08:26:00,2020-06-04 08:27:00
601,6/4/2020,Thu,2:39:00 PM,3.15,H,2020-06-04 14:39:00,2020-06-04 14:42:00
602,6/4/2020,Thu,8:41:00 PM,-0.06,L,2020-06-04 20:41:00,2020-06-04 20:42:00
603,6/5/2020,Fri,2:54:00 AM,3.57,H,2020-06-05 02:54:00,2020-06-05 02:57:00
604,6/5/2020,Fri,9:20:00 AM,-0.37,L,2020-06-05 09:20:00,2020-06-05 09:21:00
605,6/5/2020,Fri,3:33:00 PM,3.16,H,2020-06-05 15:33:00,2020-06-05 15:36:00
606,6/5/2020,Fri,9:33:00 PM,-0.04,L,2020-06-05 21:33:00,2020-06-05 21:34:00
607,6/6/2020,Sat,3:44:00 AM,3.59,H,2020-06-06 03:44:00,2020-06-06 03:47:00
608,6/6/2020,Sat,10:12:00 AM,-0.4,L,2020-06-06 10:12:00,2020-06-06 10:13:00
609,6/6/2020,Sat,4:26:00 PM,3.13,H,2020-06-06 16:26:00,2020-06-06 16:29:00
610,6/6/2020,Sat,10:23:00 PM,0.01,L,2020-06-06 22:23:00,2020-06-06 22:24:00
611,6/7/2020,Sun,4:35:00 AM,3.55,H,2020-06-07 04:35:00,2020-06-07 04:38:00
612,6/7/2020,Sun,11:03:00 AM,-0.36,L,2020-06-07 11:03:00,2020-06-07 11:04:00
613,6/7/2020,Sun,5:19:00 PM,3.07,H,2020-06-07 17:19:00,2020-06-07 17:22:00
614,6/7/2020,Sun,11:13:00 PM,0.09,L,2020-06-07 23:13:00,2020-06-07 23:14:00
615,6/8/2020,Mon,5:26:00 AM,3.47,H,2020-06-08 05:26:00,2020-06-08 05:29:00
616,6/8/2020,Mon,11:53:00 AM,-0.27,L,2020-06-08 11:53:00,2020-06-08 11:54:00
617,6/8/2020,Mon,6:11:00 PM,3.0,H,2020-06-08 18:11:00,2020-06-08 18:14:00
618,6/9/2020,Tue,12:04:00 AM,0.19,L,2020-06-09 00:04:00,2020-06-09 00:05:00
619,6/9/2020,Tue,6:16:00 AM,3.34,H,2020-06-09 06:16:00,2020-06-09 06:19:00
620,6/9/2020,Tue,12:42:00 PM,-0.14,L,2020-06-09 12:42:00,2020-06-09 12:43:00
621,6/9/2020,Tue,7:01:00 PM,2.91,H,2020-06-09 19:01:00,2020-06-09 19:04:00
622,6/10/2020,Wed,12:54:00 AM,0.31,L,2020-06-10 00:54:00,2020-06-10 00:55:00
623,6/10/2020,Wed,7:07:00 AM,3.2,H,2020-06-10 07:07:00,2020-06-10 07:10:00
624,6/10/2020,Wed,1:32:00 PM,0.01,L,2020-06-10 13:32:00,2020-06-10 13:33:00
625,6/10/2020,Wed,7:52:00 PM,2.83,H,2020-06-10 19:52:00,2020-06-10 19:55:00
626,6/11/2020,Thu,1:46:00 AM,0.42,L,2020-06-11 01:46:00,2020-06-11 01:47:00
627,6/11/2020,Thu,7:59:00 AM,3.04,H,2020-06-11 07:59:00,2020-06-11 08:02:00
628,6/11/2020,Thu,2:23:00 PM,0.16,L,2020-06-11 14:23:00,2020-06-11 14:24:00
629,6/11/2020,Thu,8:44:00 PM,2.77,H,2020-06-11 20:44:00,2020-06-11 20:47:00
630,6/12/2020,Fri,2:40:00 AM,0.51,L,2020-06-12 02:40:00,2020-06-12 02:41:00
631,6/12/2020,Fri,8:53:00 AM,2.9,H,2020-06-12 08:53:00,2020-06-12 08:56:00
632,6/12/2020,Fri,3:15:00 PM,0.29,L,2020-06-12 15:15:00,2020-06-12 15:16:00
633,6/12/2020,Fri,9:36:00 PM,2.73,H,2020-06-12 21:36:00,2020-06-12 21:39:00
634,6/13/2020,Sat,3:36:00 AM,0.56,L,2020-06-13 03:36:00,2020-06-13 03:37:00
635,6/13/2020,Sat,9:48:00 AM,2.78,H,2020-06-13 09:48:00,2020-06-13 09:51:00
636,6/13/2020,Sat,4:06:00 PM,0.39,L,2020-06-13 16:06:00,2020-06-13 16:07:00
637,6/13/2020,Sat,10:27:00 PM,2.73,H,2020-06-13 22:27:00,2020-06-13 22:30:00
638,6/14/2020,Sun,4:32:00 AM,0.58,L,2020-06-14 04:32:00,2020-06-14 04:33:00
639,6/14/2020,Sun,10:43:00 AM,2.69,H,2020-06-14 10:43:00,2020-06-14 10:46:00
640,6/14/2020,Sun,4:56:00 PM,0.46,L,2020-06-14 16:56:00,2020-06-14 16:57:00
641,6/14/2020,Sun,11:17:00 PM,2.75,H,2020-06-14 23:17:00,2020-06-14 23:20:00
642,6/15/2020,Mon,5:27:00 AM,0.55,L,2020-06-15 05:27:00,2020-06-15 05:28:00
643,6/15/2020,Mon,11:38:00 AM,2.64,H,2020-06-15 11:38:00,2020-06-15 11:41:00
644,6/15/2020,Mon,5:45:00 PM,0.5,L,2020-06-15 17:45:00,2020-06-15 17:46:00
645,6/16/2020,Tue,12:06:00 AM,2.8,H,2020-06-16 00:06:00,2020-06-16 00:09:00
646,6/16/2020,Tue,6:20:00 AM,0.5,L,2020-06-16 06:20:00,2020-06-16 06:21:00
647,6/16/2020,Tue,12:32:00 PM,2.62,H,2020-06-16 12:32:00,2020-06-16 12:35:00
648,6/16/2020,Tue,6:33:00 PM,0.52,L,2020-06-16 18:33:00,2020-06-16 18:34:00
649,6/17/2020,Wed,12:53:00 AM,2.87,H,2020-06-17 00:53:00,2020-06-17 00:56:00
650,6/17/2020,Wed,7:12:00 AM,0.41,L,2020-06-17 07:12:00,2020-06-17 07:13:00
651,6/17/2020,Wed,1:23:00 PM,2.63,H,2020-06-17 13:23:00,2020-06-17 13:26:00
652,6/17/2020,Wed,7:20:00 PM,0.51,L,2020-06-17 19:20:00,2020-06-17 19:21:00
653,6/18/2020,Thu,1:38:00 AM,2.95,H,2020-06-18 01:38:00,2020-06-18 01:41:00
654,6/18/2020,Thu,7:59:00 AM,0.31,L,2020-06-18 07:59:00,2020-06-18 08:00:00
655,6/18/2020,Thu,2:10:00 PM,2.66,H,2020-06-18 14:10:00,2020-06-18 14:13:00
656,6/18/2020,Thu,8:05:00 PM,0.48,L,2020-06-18 20:05:00,2020-06-18 20:06:00
657,6/19/2020,Fri,2:20:00 AM,3.03,H,2020-06-19 02:20:00,2020-06-19 02:23:00
658,6/19/2020,Fri,8:43:00 AM,0.21,L,2020-06-19 08:43:00,2020-06-19 08:44:00
659,6/19/2020,Fri,2:55:00 PM,2.69,H,2020-06-19 14:55:00,2020-06-19 14:58:00
660,6/19/2020,Fri,8:48:00 PM,0.45,L,2020-06-19 20:48:00,2020-06-19 20:49:00
661,6/20/2020,Sat,3:00:00 AM,3.1,H,2020-06-20 03:00:00,2020-06-20 03:03:00
662,6/20/2020,Sat,9:25:00 AM,0.12,L,2020-06-20 09:25:00,2020-06-20 09:26:00
663,6/20/2020,Sat,3:37:00 PM,2.73,H,2020-06-20 15:37:00,2020-06-20 15:40:00
664,6/20/2020,Sat,9:30:00 PM,0.41,L,2020-06-20 21:30:00,2020-06-20 21:31:00
665,6/21/2020,Sun,3:40:00 AM,3.16,H,2020-06-21 03:40:00,2020-06-21 03:43:00
666,6/21/2020,Sun,10:07:00 AM,0.05,L,2020-06-21 10:07:00,2020-06-21 10:08:00
667,6/21/2020,Sun,4:20:00 PM,2.75,H,2020-06-21 16:20:00,2020-06-21 16:23:00
668,6/21/2020,Sun,10:12:00 PM,0.37,L,2020-06-21 22:12:00,2020-06-21 22:13:00
669,6/22/2020,Mon,4:22:00 AM,3.21,H,2020-06-22 04:22:00,2020-06-22 04:25:00
670,6/22/2020,Mon,10:50:00 AM,-0.02,L,2020-06-22 10:50:00,2020-06-22 10:51:00
671,6/22/2020,Mon,5:03:00 PM,2.79,H,2020-06-22 17:03:00,2020-06-22 17:06:00
672,6/22/2020,Mon,10:56:00 PM,0.34,L,2020-06-22 22:56:00,2020-06-22 22:57:00
673,6/23/2020,Tue,5:05:00 AM,3.25,H,2020-06-23 05:05:00,2020-06-23 05:08:00
674,6/23/2020,Tue,11:33:00 AM,-0.06,L,2020-06-23 11:33:00,2020-06-23 11:34:00
675,6/23/2020,Tue,5:47:00 PM,2.82,H,2020-06-23 17:47:00,2020-06-23 17:50:00
676,6/23/2020,Tue,11:41:00 PM,0.31,L,2020-06-23 23:41:00,2020-06-23 23:42:00
677,6/24/2020,Wed,5:50:00 AM,3.27,H,2020-06-24 05:50:00,2020-06-24 05:53:00
678,6/24/2020,Wed,12:18:00 PM,-0.09,L,2020-06-24 12:18:00,2020-06-24 12:19:00
679,6/24/2020,Wed,6:32:00 PM,2.87,H,2020-06-24 18:32:00,2020-06-24 18:35:00
680,6/25/2020,Thu,12:28:00 AM,0.28,L,2020-06-25 00:28:00,2020-06-25 00:29:00
681,6/25/2020,Thu,6:37:00 AM,3.27,H,2020-06-25 06:37:00,2020-06-25 06:40:00
682,6/25/2020,Thu,1:05:00 PM,-0.1,L,2020-06-25 13:05:00,2020-06-25 13:06:00
683,6/25/2020,Thu,7:19:00 PM,2.92,H,2020-06-25 19:19:00,2020-06-25 19:22:00
684,6/26/2020,Fri,1:19:00 AM,0.26,L,2020-06-26 01:19:00,2020-06-26 01:20:00
685,6/26/2020,Fri,7:27:00 AM,3.23,H,2020-06-26 07:27:00,2020-06-26 07:30:00
686,6/26/2020,Fri,1:54:00 PM,-0.08,L,2020-06-26 13:54:00,2020-06-26 13:55:00
687,6/26/2020,Fri,8:09:00 PM,2.97,H,2020-06-26 20:09:00,2020-06-26 20:12:00
688,6/27/2020,Sat,2:13:00 AM,0.24,L,2020-06-27 02:13:00,2020-06-27 02:14:00
689,6/27/2020,Sat,8:21:00 AM,3.17,H,2020-06-27 08:21:00,2020-06-27 08:24:00
690,6/27/2020,Sat,2:46:00 PM,-0.04,L,2020-06-27 14:46:00,2020-06-27 14:47:00
691,6/27/2020,Sat,9:02:00 PM,3.04,H,2020-06-27 21:02:00,2020-06-27 21:05:00
692,6/28/2020,Sun,3:11:00 AM,0.21,L,2020-06-28 03:11:00,2020-06-28 03:12:00
693,6/28/2020,Sun,9:19:00 AM,3.1,H,2020-06-28 09:19:00,2020-06-28 09:22:00
694,6/28/2020,Sun,3:40:00 PM,0.0,L,2020-06-28 15:40:00,2020-06-28 15:41:00
695,6/28/2020,Sun,9:57:00 PM,3.11,H,2020-06-28 21:57:00,2020-06-28 22:00:00
696,6/29/2020,Mon,4:11:00 AM,0.16,L,2020-06-29 04:11:00,2020-06-29 04:12:00
697,6/29/2020,Mon,10:20:00 AM,3.03,H,2020-06-29 10:20:00,2020-06-29 10:23:00
698,6/29/2020,Mon,4:36:00 PM,0.04,L,2020-06-29 16:36:00,2020-06-29 16:37:00
699,6/29/2020,Mon,10:53:00 PM,3.19,H,2020-06-29 22:53:00,2020-06-29 22:56:00
700,6/30/2020,Tue,5:12:00 AM,0.09,L,2020-06-30 05:12:00,2020-06-30 05:13:00
701,6/30/2020,Tue,11:21:00 AM,2.97,H,2020-06-30 11:21:00,2020-06-30 11:24:00
702,6/30/2020,Tue,5:32:00 PM,0.08,L,2020-06-30 17:32:00,2020-06-30 17:33:00
703,6/30/2020,Tue,11:50:00 PM,3.27,H,2020-06-30 23:50:00,2020-06-30 23:53:00
704,7/1/2020,Wed,6:13:00 AM,0.01,L,2020-07-01 06:13:00,2020-07-01 06:14:00
705,7/1/2020,Wed,12:25:00 PM,2.94,H,2020-07-01 12:25:00,2020-07-01 12:28:00
706,7/1/2020,Wed,6:30:00 PM,0.11,L,2020-07-01 18:30:00,2020-07-01 18:31:00
707,7/2/2020,Thu,12:48:00 AM,3.34,H,2020-07-02 00:48:00,2020-07-02 00:51:00
708,7/2/2020,Thu,7:14:00 AM,-0.08,L,2020-07-02 07:14:00,2020-07-02 07:15:00
709,7/2/2020,Thu,1:27:00 PM,2.94,H,2020-07-02 13:27:00,2020-07-02 13:30:00
710,7/2/2020,Thu,7:27:00 PM,0.12,L,2020-07-02 19:27:00,2020-07-02 19:28:00
711,7/3/2020,Fri,1:44:00 AM,3.41,H,2020-07-03 01:44:00,2020-07-03 01:47:00
712,7/3/2020,Fri,8:11:00 AM,-0.16,L,2020-07-03 08:11:00,2020-07-03 08:12:00
713,7/3/2020,Fri,2:25:00 PM,2.96,H,2020-07-03 14:25:00,2020-07-03 14:28:00
714,7/3/2020,Fri,8:22:00 PM,0.12,L,2020-07-03 20:22:00,2020-07-03 20:23:00
715,7/4/2020,Sat,2:37:00 AM,3.44,H,2020-07-04 02:37:00,2020-07-04 02:40:00
716,7/4/2020,Sat,9:05:00 AM,-0.22,L,2020-07-04 09:05:00,2020-07-04 09:06:00
717,7/4/2020,Sat,3:20:00 PM,2.97,H,2020-07-04 15:20:00,2020-07-04 15:23:00
718,7/4/2020,Sat,9:14:00 PM,0.13,L,2020-07-04 21:14:00,2020-07-04 21:15:00
719,7/5/2020,Sun,3:28:00 AM,3.44,H,2020-07-05 03:28:00,2020-07-05 03:31:00
720,7/5/2020,Sun,9:57:00 AM,-0.23,L,2020-07-05 09:57:00,2020-07-05 09:58:00
721,7/5/2020,Sun,4:12:00 PM,2.96,H,2020-07-05 16:12:00,2020-07-05 16:15:00
722,7/5/2020,Sun,10:05:00 PM,0.15,L,2020-07-05 22:05:00,2020-07-05 22:06:00
723,7/6/2020,Mon,4:19:00 AM,3.41,H,2020-07-06 04:19:00,2020-07-06 04:22:00
724,7/6/2020,Mon,10:46:00 AM,-0.2,L,2020-07-06 10:46:00,2020-07-06 10:47:00
725,7/6/2020,Mon,5:03:00 PM,2.94,H,2020-07-06 17:03:00,2020-07-06 17:06:00
726,7/6/2020,Mon,10:54:00 PM,0.19,L,2020-07-06 22:54:00,2020-07-06 22:55:00
727,7/7/2020,Tue,5:08:00 AM,3.34,H,2020-07-07 05:08:00,2020-07-07 05:11:00
728,7/7/2020,Tue,11:33:00 AM,-0.14,L,2020-07-07 11:33:00,2020-07-07 11:34:00
729,7/7/2020,Tue,5:51:00 PM,2.92,H,2020-07-07 17:51:00,2020-07-07 17:54:00
730,7/7/2020,Tue,11:42:00 PM,0.25,L,2020-07-07 23:42:00,2020-07-07 23:43:00
731,7/8/2020,Wed,5:56:00 AM,3.25,H,2020-07-08 05:56:00,2020-07-08 05:59:00
732,7/8/2020,Wed,12:19:00 PM,-0.05,L,2020-07-08 12:19:00,2020-07-08 12:20:00
733,7/8/2020,Wed,6:37:00 PM,2.88,H,2020-07-08 18:37:00,2020-07-08 18:40:00
734,7/9/2020,Thu,12:30:00 AM,0.32,L,2020-07-09 00:30:00,2020-07-09 00:31:00
735,7/9/2020,Thu,6:42:00 AM,3.14,H,2020-07-09 06:42:00,2020-07-09 06:45:00
736,7/9/2020,Thu,1:03:00 PM,0.06,L,2020-07-09 13:03:00,2020-07-09 13:04:00
737,7/9/2020,Thu,7:21:00 PM,2.84,H,2020-07-09 19:21:00,2020-07-09 19:24:00
738,7/10/2020,Fri,1:17:00 AM,0.39,L,2020-07-10 01:17:00,2020-07-10 01:18:00
739,7/10/2020,Fri,7:29:00 AM,3.01,H,2020-07-10 07:29:00,2020-07-10 07:32:00
740,7/10/2020,Fri,1:48:00 PM,0.18,L,2020-07-10 13:48:00,2020-07-10 13:49:00
741,7/10/2020,Fri,8:06:00 PM,2.81,H,2020-07-10 20:06:00,2020-07-10 20:09:00
742,7/11/2020,Sat,2:07:00 AM,0.45,L,2020-07-11 02:07:00,2020-07-11 02:08:00
743,7/11/2020,Sat,8:17:00 AM,2.88,H,2020-07-11 08:17:00,2020-07-11 08:20:00
744,7/11/2020,Sat,2:34:00 PM,0.29,L,2020-07-11 14:34:00,2020-07-11 14:35:00
745,7/11/2020,Sat,8:53:00 PM,2.78,H,2020-07-11 20:53:00,2020-07-11 20:56:00
746,7/12/2020,Sun,2:58:00 AM,0.51,L,2020-07-12 02:58:00,2020-07-12 02:59:00
747,7/12/2020,Sun,9:07:00 AM,2.76,H,2020-07-12 09:07:00,2020-07-12 09:10:00
748,7/12/2020,Sun,3:21:00 PM,0.4,L,2020-07-12 15:21:00,2020-07-12 15:22:00
749,7/12/2020,Sun,9:40:00 PM,2.77,H,2020-07-12 21:40:00,2020-07-12 21:43:00
750,7/13/2020,Mon,3:50:00 AM,0.53,L,2020-07-13 03:50:00,2020-07-13 03:51:00
751,7/13/2020,Mon,9:59:00 AM,2.66,H,2020-07-13 09:59:00,2020-07-13 10:02:00
752,7/13/2020,Mon,4:09:00 PM,0.48,L,2020-07-13 16:09:00,2020-07-13 16:10:00
753,7/13/2020,Mon,10:27:00 PM,2.78,H,2020-07-13 22:27:00,2020-07-13 22:30:00
754,7/14/2020,Tue,4:43:00 AM,0.53,L,2020-07-14 04:43:00,2020-07-14 04:44:00
755,7/14/2020,Tue,10:52:00 AM,2.58,H,2020-07-14 10:52:00,2020-07-14 10:55:00
756,7/14/2020,Tue,4:57:00 PM,0.54,L,2020-07-14 16:57:00,2020-07-14 16:58:00
757,7/14/2020,Tue,11:16:00 PM,2.8,H,2020-07-14 23:16:00,2020-07-14 23:19:00
758,7/15/2020,Wed,5:36:00 AM,0.51,L,2020-07-15 05:36:00,2020-07-15 05:37:00
759,7/15/2020,Wed,11:46:00 AM,2.54,H,2020-07-15 11:46:00,2020-07-15 11:49:00
760,7/15/2020,Wed,5:46:00 PM,0.57,L,2020-07-15 17:46:00,2020-07-15 17:47:00
761,7/16/2020,Thu,12:05:00 AM,2.84,H,2020-07-16 00:05:00,2020-07-16 00:08:00
762,7/16/2020,Thu,6:29:00 AM,0.45,L,2020-07-16 06:29:00,2020-07-16 06:30:00
763,7/16/2020,Thu,12:40:00 PM,2.53,H,2020-07-16 12:40:00,2020-07-16 12:43:00
764,7/16/2020,Thu,6:36:00 PM,0.57,L,2020-07-16 18:36:00,2020-07-16 18:37:00
765,7/17/2020,Fri,12:54:00 AM,2.91,H,2020-07-17 00:54:00,2020-07-17 00:57:00
766,7/17/2020,Fri,7:20:00 AM,0.36,L,2020-07-17 07:20:00,2020-07-17 07:21:00
767,7/17/2020,Fri,1:32:00 PM,2.56,H,2020-07-17 13:32:00,2020-07-17 13:35:00
768,7/17/2020,Fri,7:26:00 PM,0.54,L,2020-07-17 19:26:00,2020-07-17 19:27:00
769,7/18/2020,Sat,1:42:00 AM,3.0,H,2020-07-18 01:42:00,2020-07-18 01:45:00
770,7/18/2020,Sat,8:09:00 AM,0.24,L,2020-07-18 08:09:00,2020-07-18 08:10:00
