Date/Time,Conductivity ,Specific Cond ,Salinity,ChlorophyllU,Chlorophyll ,Optical DO,Optical DO Sat,pH,pH Diagnostic,Temp,Pressure-Abs,Depth 
6/19/2022 12:30,42030.051,45441.859,29.773,1.142,11.416,5.468,72.538,7.455,-50.24,21.069,16.273,1.152
6/19/2022 12:45,42127.961,45561.109,29.86,1.173,11.733,5.571,73.92,7.449,-49.927,21.055,16.335,1.194
6/19/2022 13:00,42032.109,45467.539,29.791,1.506,15.064,5.877,77.939,7.49,-52.078,21.044,16.391,1.233
6/19/2022 13:15,42122.66,45644.352,29.917,0.776,7.756,5.49,72.741,7.477,-51.358,20.96,16.45,1.272
6/19/2022 13:30,42143.551,45744.109,29.987,1.6,15.996,5.632,74.548,7.467,-50.828,20.879,16.498,1.305
6/19/2022 13:45,42229.391,45884.059,30.087,1.192,11.924,6.34,83.886,7.52,-53.637,20.83,16.562,1.349
6/19/2022 14:00,42302.672,45963.789,30.146,1.061,10.61,6.207,82.16,7.529,-54.08,20.83,16.616,1.386
6/19/2022 14:15,42308.539,45986.75,30.162,0.775,7.754,6.372,84.325,7.553,-55.366,20.812,16.682,1.432
6/19/2022 14:30,42273.449,45963.16,30.144,0.727,7.266,5.858,77.489,7.476,-51.315,20.797,16.717,1.454
6/19/2022 14:45,42138.77,45733.949,29.98,1.62,16.201,6.427,85.077,7.578,-56.691,20.884,16.751,1.476
6/19/2022 15:00,42133.379,45776.781,30.009,2.087,20.867,6.469,85.559,7.557,-55.552,20.833,16.789,1.501
6/19/2022 15:15,42161.828,45854.641,30.064,0.629,6.287,5.977,79.017,7.502,-52.638,20.784,16.837,1.533
6/19/2022 15:30,42156.09,45888.051,30.087,1.443,14.427,5.977,78.965,7.51,-53.098,20.742,16.908,1.583
6/19/2022 15:45,41818.52,45510.078,29.811,0.982,9.817,6.257,82.545,7.512,-53.186,20.753,17.003,1.649
6/19/2022 16:00,42096.25,45887.91,30.084,1.228,12.281,6.73,88.8,7.597,-57.647,20.674,17.102,1.715
6/19/2022 16:15,42240.191,46127.629,30.256,1.222,12.218,6.665,87.894,7.562,-55.795,20.588,17.188,1.775
6/19/2022 16:30,42288.891,46188.922,30.301,1.331,13.311,6.434,84.849,7.557,-55.506,20.579,17.26,1.824
6/19/2022 16:45,42366.621,46276.27,30.364,0.708,7.075,6.137,80.961,7.524,-53.782,20.577,17.341,1.879
6/19/2022 17:00,42371.59,46280.48,30.367,1.528,15.276,5.974,78.816,7.502,-52.629,20.578,17.369,1.896
6/19/2022 17:15,42414.391,46328.129,30.402,0.684,6.843,5.911,77.993,7.466,-50.743,20.577,17.417,1.928
6/19/2022 17:30,42453.211,46370.66,30.433,1.072,10.718,5.568,73.488,7.426,-48.616,20.577,17.423,1.931
6/19/2022 17:45,42180.84,45999.109,30.165,0.899,8.992,5.737,75.703,7.428,-48.761,20.654,17.442,1.94
6/19/2022 18:00,42158.781,45916.641,30.107,1.742,17.424,6.727,88.838,7.602,-57.931,20.715,17.411,1.917
6/19/2022 18:15,42322.102,46129.801,30.261,1.908,19.075,6.818,90.061,7.629,-59.321,20.678,17.398,1.905
6/19/2022 18:30,42550.82,46466.75,30.504,1.935,19.352,6.568,86.74,7.581,-56.796,20.588,17.378,1.889
6/19/2022 18:45,42593.051,46512.488,30.538,1.186,11.862,6.341,83.756,7.581,-56.76,20.588,17.339,1.86
6/19/2022 19:00,42556.371,46478.719,30.513,1.318,13.176,6.162,81.369,7.52,-53.565,20.582,17.299,1.833
6/19/2022 19:15,42308.57,46232.641,30.332,0.85,8.501,6.056,79.843,7.525,-53.806,20.556,17.247,1.796
6/19/2022 19:30,42402.219,46355.461,30.421,1.299,12.994,6.111,80.582,7.528,-53.971,20.535,17.18,1.748
6/19/2022 19:45,42668.25,46671.34,30.651,0.835,8.348,6.016,79.396,7.537,-54.455,20.509,17.129,1.71
6/19/2022 20:00,42610.57,46609.18,30.605,1.51,15.098,5.394,71.175,7.478,-51.324,20.508,17.049,1.653
6/19/2022 20:15,42559,46595.781,30.594,1.628,16.281,6.189,81.592,7.552,-55.227,20.464,16.989,1.609
6/19/2022 20:30,42425.488,46457.672,30.492,1.644,16.436,6.484,85.42,7.593,-57.404,20.456,16.898,1.546
6/19/2022 20:45,42461.43,46512.539,30.532,1.384,13.838,6.302,83.014,7.562,-55.768,20.44,16.811,1.481
6/19/2022 21:00,42453.699,46475.371,30.506,2.09,20.904,6.302,83.041,7.582,-56.803,20.469,16.712,1.411
6/19/2022 21:15,42471.738,46499.43,30.523,1.805,18.045,6.374,83.999,7.589,-57.173,20.465,16.613,1.34
6/19/2022 21:30,42585.012,46686.18,30.657,1.553,15.53,6.4,84.311,7.595,-57.502,20.401,16.529,1.279
6/19/2022 21:45,42590.32,46741.301,30.696,0.928,9.28,5.809,76.47,7.483,-51.565,20.35,16.435,1.212
6/19/2022 22:00,42580.328,46765.141,30.712,1.196,11.962,5.278,69.441,7.443,-49.491,20.315,16.36,1.158
6/19/2022 22:15,42580.871,46796.461,30.733,0.919,9.187,4.333,56.976,7.343,-44.208,20.284,16.289,1.106
6/19/2022 22:30,42559.898,46803.449,30.737,0.908,9.078,3.961,52.066,7.261,-39.883,20.253,16.225,1.061
6/19/2022 22:45,42555.809,46823.512,30.751,0.955,9.546,3.903,51.276,7.289,-41.363,20.228,16.188,1.036
6/19/2022 23:00,42442.371,46653.789,30.628,0.887,8.867,3.303,43.407,7.238,-38.707,20.274,16.157,1.013
6/19/2022 23:15,42039.922,46257.77,30.337,1.062,10.621,4.653,60.98,7.396,-46.985,20.226,16.179,1.029
6/19/2022 23:30,41994.539,46266.391,30.34,1.374,13.739,5.362,70.201,7.411,-47.77,20.166,16.197,1.039
6/19/2022 23:45,41915,46280.129,30.346,0.914,9.143,5.08,66.374,7.446,-49.598,20.062,16.269,1.09
6/20/2022 00:00,41888.77,46334.141,30.382,1.205,12.047,5.112,66.705,7.438,-49.145,19.977,16.32,1.125
6/20/2022 00:15,41749.391,46320.711,30.366,1.079,10.79,5.053,65.758,7.421,-48.239,19.833,16.378,1.167
6/20/2022 00:30,41601.16,46292.211,30.339,1.403,14.035,5.254,68.188,7.457,-50.094,19.694,16.468,1.229
6/20/2022 00:45,41518.82,46248.488,30.305,1.135,11.348,5.362,69.51,7.456,-50.068,19.646,16.549,1.287
6/20/2022 01:00,41447.051,46223.23,30.284,1.226,12.265,5.328,68.992,7.466,-50.552,19.59,16.625,1.341
6/20/2022 01:15,41505.66,46255.488,30.309,0.814,8.145,5.129,66.459,7.398,-47.016,19.624,16.692,1.386
6/20/2022 01:30,41492.461,46278.059,30.324,2.1,21.001,5.237,67.813,7.485,-51.551,19.586,16.753,1.43
6/20/2022 01:45,41527.012,46326.449,30.359,0.683,6.827,5.135,66.506,7.391,-46.632,19.576,16.81,1.469
6/20/2022 02:00,41505.199,46318.262,30.352,1.961,19.608,4.025,52.104,7.484,-51.496,19.56,16.843,1.494
6/20/2022 02:15,41449.238,46259.199,30.309,0.906,9.059,4.741,61.359,7.467,-50.6,19.556,16.901,1.535
6/20/2022 02:30,41338.121,46165.02,30.239,1.376,13.756,4.666,60.331,7.354,-44.668,19.526,16.944,1.566
6/20/2022 02:45,41376.57,46222.75,30.28,0.501,5.007,4.541,58.703,7.32,-42.908,19.511,16.988,1.599
6/20/2022 03:00,41395.871,46227.551,30.285,1.133,11.326,4.219,54.559,7.292,-41.418,19.528,17.036,1.634
6/20/2022 03:15,41388.129,46248.27,30.298,0.878,8.782,4.508,58.274,7.298,-41.709,19.498,17.085,1.669
6/20/2022 03:30,41475.43,46322.641,30.354,0.926,9.259,4.498,58.184,7.333,-43.569,19.521,17.116,1.691
6/20/2022 03:45,41548.262,46392.031,30.405,0.725,7.246,4.152,53.738,7.289,-41.277,19.534,17.183,1.738
6/20/2022 04:00,41561.871,46425.289,30.428,1.339,13.386,4.593,59.437,7.349,-44.398,19.515,17.213,1.762
6/20/2022 04:15,41578.102,46447.789,30.445,1.088,10.878,4.873,63.067,7.395,-46.837,19.511,17.291,1.818
6/20/2022 04:30,41589.801,46480.699,30.468,1.428,14.282,5.389,69.723,7.499,-52.249,19.491,17.366,1.871
6/20/2022 04:45,41550.09,46473.66,30.461,1.093,10.927,5.457,70.557,7.466,-50.542,19.453,17.425,1.912
6/20/2022 05:00,41472.711,46429.398,30.427,1.225,12.248,5.346,69.051,7.451,-49.758,19.411,17.493,1.959
6/20/2022 05:15,41521.82,46469.719,30.457,0.979,9.788,5.301,68.491,7.444,-49.372,19.425,17.518,1.975
6/20/2022 05:30,41522.762,46490.949,30.471,2.585,25.846,5.221,67.445,7.451,-49.722,19.405,17.569,2.008
6/20/2022 05:45,41410.18,46414.301,30.413,1.056,10.562,5.057,65.236,7.434,-48.861,19.355,17.559,1.998
6/20/2022 06:00,41205.43,46106.73,30.192,1.188,11.882,5.612,72.418,7.493,-51.961,19.434,17.542,1.985
6/20/2022 06:15,41430.988,46412.102,30.413,1.141,11.411,5.371,69.321,7.444,-49.393,19.381,17.528,1.97
6/20/2022 06:30,41550.602,46519.789,30.493,2.671,26.712,5.442,70.308,7.51,-52.841,19.407,17.5,1.949
6/20/2022 06:45,41657.75,46625.219,30.57,1.264,12.638,5.447,70.432,7.497,-52.178,19.422,17.452,1.916
6/20/2022 07:00,41611.859,46527.391,30.501,1.049,10.489,5.089,65.824,7.446,-49.484,19.469,17.419,1.889
6/20/2022 07:15,41574.801,46403.219,30.414,0.933,9.325,4.961,64.235,7.406,-47.4,19.552,17.373,1.855
6/20/2022 07:30,41657.211,46465.328,30.461,0.79,7.898,5.171,67.01,7.437,-49.059,19.582,17.309,1.809
6/20/2022 07:45,41414.469,46134.469,30.222,0.535,5.346,5.447,70.569,7.465,-50.495,19.643,17.258,1.772
6/20/2022 08:00,41501.531,46250.09,30.305,0.707,7.074,5.287,68.51,7.422,-48.237,19.625,17.202,1.732
6/20/2022 08:15,41630.211,46413.391,30.424,0.775,7.753,4.94,64.033,7.393,-46.742,19.604,17.145,1.689
6/20/2022 08:30,41660.25,46371.289,30.396,1.052,10.522,5.038,65.381,7.417,-48.001,19.681,17.064,1.63
6/20/2022 08:45,41803.941,46657.879,30.6,0.692,6.917,5.423,70.298,7.479,-51.253,19.553,16.986,1.574
6/20/2022 09:00,41847.898,46543.891,30.524,1.426,14.259,5.468,71.064,7.496,-52.14,19.718,16.891,1.509
6/20/2022 09:15,41841.461,46612.961,30.571,0.514,5.136,5.465,70.952,7.488,-51.699,19.641,16.787,1.436
6/20/2022 09:30,41782.711,46633.609,30.582,0.845,8.447,5.598,72.561,7.503,-52.471,19.554,16.674,1.358
6/20/2022 09:45,41801.012,46733.801,30.652,0.408,4.084,5.437,70.401,7.477,-51.134,19.474,16.569,1.283
6/20/2022 10:00,41801.988,46778.262,30.683,1.03,10.301,5.232,67.698,7.475,-50.983,19.43,16.46,1.206
6/20/2022 10:15,41837.391,46193.949,30.283,0.48,4.804,5.641,73.687,7.502,-52.533,20.062,16.345,1.125
6/20/2022 10:30,41929.84,46188.91,30.284,0.24,2.404,5.581,73.051,7.481,-51.427,20.172,16.243,1.054
6/20/2022 10:45,41919.078,46048.371,30.187,0.415,4.147,5.494,72.044,7.451,-49.911,20.305,16.135,0.977
6/20/2022 11:00,41968.59,46237.711,30.319,0.3,2.997,5.757,75.352,7.511,-53.043,20.166,16.053,0.919
6/20/2022 11:15,42002.602,46073.73,30.208,0.094,0.935,5.55,72.884,7.465,-50.619,20.374,16.007,0.889
6/20/2022 11:30,42064.141,45952.859,30.127,0.051,0.508,5.028,66.229,7.396,-47.03,20.569,15.978,0.866
6/20/2022 11:45,42236.512,45901.34,30.1,0.047,0.475,5.12,67.741,7.39,-46.744,20.82,15.988,0.873
6/20/2022 12:00,42223.969,45792.898,30.024,0.444,4.437,5.928,78.543,7.492,-52.178,20.92,16.012,0.891
6/20/2022 12:15,42021.57,45604.609,29.885,0.113,1.13,5.801,76.748,7.487,-51.885,20.887,16.042,0.915
6/20/2022 12:30,42151.012,45675.039,29.939,0.053,0.525,5.767,76.422,7.451,-50.02,20.961,16.098,0.952
6/20/2022 12:45,42375.109,45761.32,30.009,0.188,1.882,5.763,76.639,7.51,-53.146,21.126,16.165,1
6/20/2022 13:00,42764.5,45973.488,30.172,0.25,2.501,5.433,72.597,7.432,-49.057,21.346,16.23,1.046
6/20/2022 13:15,42806.238,45957.789,30.163,0.051,0.511,5.351,71.591,7.385,-46.585,21.41,16.304,1.098
6/20/2022 13:30,42891.5,45822.359,30.072,0.046,0.463,5.492,73.76,7.403,-47.603,21.651,16.366,1.14
6/20/2022 13:45,43083.051,46066.91,30.25,0.126,1.262,6.412,86.137,7.53,-54.283,21.609,16.439,1.192
6/20/2022 14:00,42958.98,45967.059,30.175,0.091,0.907,6.359,85.332,7.504,-52.91,21.574,16.496,1.234
6/20/2022 14:15,43316.172,46227.309,30.371,0.051,0.51,6.892,92.812,7.571,-56.472,21.703,16.566,1.282
6/20/2022 14:30,43451.539,46326.59,30.445,0.29,2.896,7.119,95.988,7.603,-58.167,21.751,16.62,1.318
6/20/2022 14:45,43520.73,46337,30.455,0.053,0.533,7.26,98.009,7.581,-57.039,21.818,16.669,1.352
6/20/2022 15:00,43556.379,46364.07,30.475,0.264,2.643,6.808,91.936,7.555,-55.64,21.829,16.71,1.381
6/20/2022 15:15,43730.75,46467.969,30.555,0.055,0.546,6.593,89.213,7.54,-54.867,21.916,16.759,1.413
6/20/2022 15:30,43786.59,46487.512,30.57,0.186,1.861,6.982,94.555,7.555,-55.671,21.958,16.82,1.457
6/20/2022 15:45,43794.23,46504.211,30.582,0.11,1.1,6.701,90.74,7.559,-55.864,21.949,16.873,1.492
6/20/2022 16:00,43718.852,46487.48,30.568,0.149,1.489,6.736,91.102,7.557,-55.742,21.882,16.93,1.532
6/20/2022 16:15,43707.801,46485.301,30.566,0.321,3.207,6.384,86.322,7.518,-53.694,21.872,17.003,1.585
6/20/2022 16:30,43742.699,46514.379,30.587,0.177,1.774,6.855,92.719,7.578,-56.887,21.88,17.067,1.629
6/20/2022 16:45,44016.301,46369.18,30.496,0.052,0.523,6.946,94.68,7.522,-54.019,22.343,17.131,1.674
6/20/2022 17:00,43660.84,46514.891,30.584,1.12,11.198,7.79,105.187,7.719,-64.304,21.788,17.208,1.729
6/20/2022 17:15,43586.75,46529.211,30.592,0.809,8.086,7.815,105.348,7.691,-62.823,21.689,17.288,1.783
6/20/2022 17:30,43549.199,46518.16,30.582,0.973,9.726,7.745,104.341,7.685,-62.48,21.658,17.353,1.828
6/20/2022 17:45,43594.68,46512.961,30.581,0.894,8.94,7.571,102.098,7.642,-60.241,21.715,17.417,1.871
6/20/2022 18:00,43626.551,46526.59,30.591,0.901,9.008,7.265,98.011,7.579,-56.88,21.737,17.45,1.895
6/20/2022 18:15,43584.73,46487.32,30.562,1.185,11.849,7.447,100.442,7.612,-58.663,21.731,17.478,1.915
6/20/2022 18:30,43557.52,46519.801,30.584,1.132,11.32,7.754,104.479,7.684,-62.42,21.666,17.494,1.924
6/20/2022 18:45,43513.352,46530.93,30.59,0.388,3.877,7.725,103.971,7.662,-61.274,21.605,17.499,1.925
6/20/2022 19:00,43503.578,46533.789,30.591,0.537,5.365,7.41,99.708,7.625,-59.278,21.591,17.467,1.902
6/20/2022 19:15,43500.5,46536.879,30.593,0.582,5.816,7.316,98.434,7.63,-59.581,21.584,17.444,1.886
6/20/2022 19:30,43506.27,46531.91,30.59,0.485,4.853,6.907,92.952,7.55,-55.32,21.596,17.431,1.879
6/20/2022 19:45,43490.59,46550.621,30.603,0.727,7.27,7.378,99.229,7.661,-61.193,21.558,17.401,1.857
6/20/2022 20:00,43423.961,46526.988,30.583,0.514,5.139,6.963,93.552,7.573,-56.529,21.508,17.376,1.839
6/20/2022 20:15,43364.691,46557.301,30.602,0.971,9.714,7.29,97.783,7.602,-58.026,21.41,17.334,1.81
6/20/2022 20:30,43292.711,46554.539,30.597,1.004,10.041,7.316,97.992,7.635,-59.783,21.332,17.296,1.784
6/20/2022 20:45,43189.859,46492.609,30.55,0.372,3.722,6.296,84.226,7.48,-51.601,21.281,17.245,1.748
6/20/2022 21:00,43107.199,46476.719,30.535,1.584,15.845,6.657,88.918,7.548,-55.146,21.204,17.165,1.688
6/20/2022 21:15,43165.34,46514.18,30.564,1.36,13.604,7.33,97.971,7.638,-59.934,21.231,17.086,1.63
6/20/2022 21:30,43191.93,46529.762,30.576,2.417,24.165,7.038,94.098,7.628,-59.397,21.244,16.996,1.563
6/20/2022 21:45,43234.621,46574.02,30.608,1.539,15.387,6.135,82.044,7.523,-53.861,21.246,16.92,1.507
6/20/2022 22:00,43264.41,46596.422,30.625,1.732,17.318,5.805,77.661,7.466,-50.84,21.256,16.833,1.447
6/20/2022 22:15,43432.539,46731.961,30.726,0.759,7.589,5.962,79.869,7.448,-49.891,21.303,16.731,1.374
6/20/2022 22:30,43398.91,46703.898,30.705,1.127,11.272,6.227,83.398,7.547,-55.132,21.295,16.647,1.314
6/20/2022 22:45,43186.57,46512.941,30.564,1.218,12.178,6.045,80.832,7.58,-56.875,21.256,16.541,1.239
6/20/2022 23:00,43491.328,46800.629,30.777,1.505,15.05,5.276,70.7,7.347,-44.568,21.298,16.461,1.183
6/20/2022 23:15,43311.52,46658.148,30.67,0.842,8.42,6.066,81.146,7.459,-50.483,21.245,16.378,1.125
6/20/2022 23:30,43114.18,46526.949,30.571,1.226,12.257,6.197,82.733,7.512,-53.232,21.16,16.299,1.069
6/20/2022 23:45,43301.5,46671.379,30.679,0.055,0.548,4.013,53.667,7.286,-41.356,21.22,16.264,1.045
6/21/2022 00:00,43220.469,46611.82,30.634,0.605,6.048,4.009,53.566,7.26,-39.992,21.191,16.223,1.017
6/21/2022 00:15,43192.449,46589.109,30.617,0.19,1.897,3.58,47.822,7.196,-36.578,21.183,16.244,1.032
6/21/2022 00:30,42871.641,46412.699,30.481,0.645,6.449,4.797,63.831,7.372,-45.848,21.006,16.259,1.041
6/21/2022 00:45,42911.32,46485.18,30.533,0.557,5.571,5.023,66.812,7.412,-47.951,20.975,16.29,1.063
6/21/2022 01:00,42896.969,46495.52,30.539,0.698,6.983,5.04,67.01,7.404,-47.526,20.948,16.34,1.098
6/21/2022 01:15,42754.84,46457.039,30.507,0.973,9.73,5.739,76.119,7.447,-49.775,20.828,16.381,1.126
6/21/2022 01:30,42657.289,46461.719,30.506,1.197,11.971,5.36,70.943,7.409,-47.748,20.713,16.432,1.161
6/21/2022 01:45,42561.488,46429.219,30.479,0.633,6.329,4.891,64.635,7.484,-51.689,20.639,16.492,1.202
6/21/2022 02:00,42552.559,46405.879,30.462,1.056,10.564,3.13,41.37,7.39,-46.74,20.653,16.551,1.245
6/21/2022 02:15,42578.801,46441.34,30.488,0.055,0.553,2.57,33.974,7.1,-31.466,20.646,16.601,1.279
6/21/2022 02:30,42563.609,46410.93,30.466,1.505,15.047,2.652,35.058,7.077,-30.289,20.66,16.659,1.32
6/21/2022 02:45,42578.48,46434.309,30.483,0.153,1.532,2.314,30.596,7.052,-28.963,20.652,16.692,1.345
6/21/2022 03:00,42566.73,46399.488,30.458,0.969,9.689,3.935,52.038,7.197,-36.602,20.675,16.74,1.379
6/21/2022 03:15,42551.16,46384.98,30.448,0.352,3.519,2.461,32.54,7.116,-32.325,20.673,16.783,1.41
6/21/2022 03:30,42448.98,46346.199,30.416,0.58,5.803,3.729,49.234,7.239,-38.795,20.597,16.826,1.441
6/21/2022 03:45,42365.289,46353.98,30.418,0.241,2.407,3.757,49.501,7.249,-39.318,20.495,16.869,1.47
6/21/2022 04:00,42269.148,46342.281,30.406,1.131,11.307,4.017,52.831,7.346,-44.384,20.398,16.928,1.51
6/21/2022 04:15,42206.262,46322.48,30.389,0.055,0.548,3.835,50.384,7.327,-43.395,20.348,16.972,1.539
6/21/2022 04:30,42155.699,46310.059,30.378,0.832,8.324,4.04,53.039,7.291,-41.471,20.303,17.022,1.574
6/21/2022 04:45,42162.602,46338.309,30.398,0.414,4.144,4.768,62.575,7.332,-43.623,20.282,17.089,1.62
6/21/2022 05:00,42237.711,46384.352,30.433,0.209,2.086,4.85,63.707,7.382,-46.289,20.32,17.142,1.655
6/21/2022 05:15,42289.141,46416.219,30.457,0.27,2.701,5.121,67.307,7.41,-47.76,20.345,17.209,1.701
6/21/2022 05:30,42359.352,46488.051,30.51,0.961,9.611,5.374,70.656,7.461,-50.411,20.35,17.281,1.751
6/21/2022 05:45,42222.281,46475.051,30.495,0.489,4.889,5.914,77.548,7.498,-52.352,20.209,17.325,1.782
6/21/2022 06:00,42205.762,46517.488,30.523,0.076,0.764,6.235,81.689,7.548,-54.958,20.147,17.371,1.814
6/21/2022 06:15,42221.77,46551.551,30.548,0.056,0.555,6.041,79.126,7.527,-53.847,20.13,17.393,1.826
6/21/2022 06:30,42188.16,46516.262,30.522,0.043,0.43,5.112,66.95,7.398,-47.073,20.129,17.41,1.836
6/21/2022 06:45,42150.309,46474.129,30.491,0.052,0.521,5.426,71.049,7.466,-50.642,20.129,17.436,1.854
6/21/2022 07:00,42160.262,46431.73,30.462,0.346,3.457,5.343,70.019,7.431,-48.802,20.184,17.44,1.853
6/21/2022 07:15,42170.34,46366.289,30.417,0.707,7.068,5.561,72.96,7.44,-49.317,20.262,17.433,1.847
6/21/2022 07:30,42174.828,46130.051,30.255,1.142,11.418,6.196,81.585,7.552,-55.215,20.511,17.4,1.824
6/21/2022 07:45,42258.199,46296.16,30.373,0.786,7.859,5.834,76.772,7.504,-52.705,20.433,17.381,1.809
6/21/2022 08:00,42279.691,46428.84,30.466,1.913,19.131,5.841,76.737,7.521,-53.556,20.321,17.338,1.779
6/21/2022 08:15,42374.512,46548.219,30.552,0.301,3.011,5.598,73.559,7.48,-51.441,20.306,17.304,1.753
6/21/2022 08:30,42452.73,46614.07,30.602,0.07,0.697,5.568,73.218,7.478,-51.341,20.326,17.275,1.733
6/21/2022 08:45,42511.961,46666.371,30.64,0.049,0.488,5.075,66.765,7.434,-48.99,20.339,17.248,1.712
6/21/2022 09:00,42565.148,46676.129,30.65,0.448,4.478,5.167,68.04,7.463,-50.511,20.389,17.202,1.682
6/21/2022 09:15,42585.129,46648.609,30.631,0.242,2.423,5.262,69.357,7.426,-48.592,20.439,17.137,1.637
6/21/2022 09:30,42672.711,46678.512,30.656,0.804,8.042,5.665,74.762,7.513,-53.172,20.507,17.054,1.577
6/21/2022 09:45,42691.18,46691.129,30.666,0.336,3.361,5.879,77.602,7.524,-53.763,20.515,16.976,1.52
6/21/2022 10:00,42663.891,46684.352,30.66,1.182,11.824,5.709,75.324,7.518,-53.458,20.491,16.882,1.454
6/21/2022 10:15,42680.051,46697.102,30.669,0.201,2.015,5.733,75.658,7.49,-51.99,20.496,16.798,1.393
6/21/2022 10:30,42699.922,46678.211,30.657,0.514,5.136,5.616,74.166,7.47,-50.936,20.538,16.697,1.324
6/21/2022 10:45,42684.379,46687.219,30.663,0.176,1.756,5.754,75.945,7.489,-51.93,20.511,16.6,1.257
6/21/2022 11:00,42656.602,46702.551,30.672,0.384,3.836,5.069,66.858,7.41,-47.755,20.464,16.508,1.192
6/21/2022 11:15,42661.281,46710.461,30.678,0.447,4.469,5.158,68.025,7.435,-49.064,20.461,16.411,1.125
6/21/2022 11:30,42662.461,46725.07,30.688,0.773,7.735,5.152,67.94,7.484,-51.661,20.448,16.334,1.069
6/21/2022 11:45,42711.719,46720.898,30.687,0.142,1.424,5.173,68.282,7.47,-50.926,20.507,16.242,1.004
6/21/2022 12:00,42715.57,46712.23,30.681,0.313,3.133,5.121,67.61,7.443,-49.484,20.52,16.181,0.962
6/21/2022 12:15,42788.129,46723.34,30.692,0.2,2.002,5.197,68.713,7.445,-49.632,20.59,16.166,0.949
6/21/2022 12:30,43022.922,46659.91,30.659,0.213,2.135,5.44,72.339,7.461,-50.547,20.919,16.141,0.928
6/21/2022 12:45,43156.352,46681.059,30.679,0.054,0.538,5.802,77.342,7.45,-49.951,21.047,16.148,0.937
6/21/2022 13:00,43394.09,46671.91,30.683,0.054,0.542,6.055,81.126,7.544,-54.951,21.323,16.161,0.948
6/21/2022 13:15,43557.148,46684.621,30.699,0.049,0.493,5.878,78.998,7.515,-53.463,21.493,16.197,0.975
6/21/2022 13:30,43794.18,46639.211,30.676,0.045,0.451,5.636,76.168,7.496,-52.55,21.806,16.26,1.018
6/21/2022 13:45,43785.012,46596.422,30.646,0.054,0.539,6.412,86.693,7.596,-57.797,21.841,16.326,1.064
6/21/2022 14:00,43779.012,46594.191,30.644,0.134,1.341,6.304,85.225,7.554,-55.585,21.837,16.377,1.099
6/21/2022 14:15,43882.41,46610.762,30.66,0.251,2.509,7.01,94.949,7.587,-57.356,21.935,16.441,1.144
6/21/2022 14:30,44166.828,46611.949,30.672,0.619,6.186,7.126,97.079,7.671,-61.848,22.254,16.503,1.188
6/21/2022 14:45,44360.891,46595.559,30.667,0.045,0.447,7.459,102.043,7.699,-63.376,22.489,16.542,1.217
6/21/2022 15:00,44140.68,46627.23,30.681,0.052,0.517,7.001,95.303,7.638,-60.11,22.208,16.591,1.255
6/21/2022 15:15,44145.262,46624.469,30.68,0.049,0.489,7.61,103.605,7.679,-62.292,22.216,16.63,1.282
6/21/2022 15:30,44171.672,46617.559,30.676,0.105,1.055,6.925,94.344,7.642,-60.329,22.253,16.694,1.326
6/21/2022 15:45,44257.41,46593.301,30.662,0.052,0.516,6.609,90.221,7.489,-52.23,22.375,16.733,1.357
6/21/2022 16:00,44286.441,46576.18,30.651,0.378,3.778,6.726,91.897,7.653,-60.949,22.426,16.78,1.391
6/21/2022 16:15,44269.391,46539.352,30.625,0.532,5.319,7.163,97.89,7.617,-59.059,22.446,16.819,1.419
6/21/2022 16:30,44256.129,46533.352,30.62,0.354,3.541,7.325,100.083,7.641,-60.332,22.438,16.857,1.447
6/21/2022 16:45,44193.34,46517.578,30.607,0.047,0.47,7.162,97.763,7.633,-59.896,22.384,16.909,1.484
6/21/2022 17:00,44069.52,46507.73,30.595,0.054,0.543,7.171,97.655,7.627,-59.512,22.255,16.961,1.522
6/21/2022 17:15,43905.57,46514.449,30.594,0.122,1.221,6.639,90.092,7.567,-56.314,22.063,17.006,1.552
6/21/2022 17:30,43739.25,46460.422,30.55,0.054,0.536,6.486,87.8,7.512,-53.389,21.934,17.083,1.605
6/21/2022 17:45,43441.641,46375.77,30.479,0.088,0.882,6.185,83.318,7.482,-51.756,21.688,17.124,1.636
6/21/2022 18:00,44102.641,46533.781,30.615,0.056,0.559,5.191,70.712,7.443,-49.818,22.265,17.205,1.692
6/21/2022 18:15,43527.031,46421.52,30.514,0.048,0.483,5.945,80.163,7.474,-51.334,21.735,17.29,1.753
6/21/2022 18:30,43765.762,46479.449,30.564,0.053,0.535,5.816,78.742,7.466,-50.981,21.943,17.359,1.799
6/21/2022 18:45,43574.898,46430.922,30.523,0.053,0.528,6.15,83.005,7.495,-52.459,21.78,17.426,1.846
6/21/2022 19:00,43417.852,46383.551,30.483,0.9,9,6.293,84.721,7.564,-56.105,21.652,17.459,1.871
6/21/2022 19:15,43715.148,46499.379,30.576,0.149,1.488,6.351,85.875,7.553,-55.544,21.865,17.497,1.898
6/21/2022 19:30,43796.988,46547.398,30.612,0.831,8.314,6.363,86.124,7.575,-56.703,21.906,17.508,1.907
6/21/2022 19:45,44008.469,46620.461,30.672,0.718,7.185,7.216,97.976,7.682,-62.392,22.067,17.483,1.889
6/21/2022 20:00,43952.398,46528.82,30.605,0.72,7.199,7.307,99.242,7.686,-62.623,22.101,17.479,1.884
6/21/2022 20:15,43819.711,46509.711,30.587,0.842,8.417,6.853,92.846,7.616,-58.877,21.972,17.453,1.866
