,Date,Temperature (C),pH,Battery
1120,2021-08-21 13:59:57,25.39,8.0077,9.6
1121,2021-08-21 15:00:00,25.63,8.0377,9.6
1122,2021-08-21 16:00:02,25.89,8.0374,9.61
1123,2021-08-21 16:59:57,26.16,8.0316,9.61
1124,2021-08-21 18:00:00,26.48,8.0164,9.61
1125,2021-08-21 19:00:02,26.64,7.9851,9.61
1126,2021-08-21 19:59:57,27.29,7.9244,9.62
1127,2021-08-21 21:00:00,27.95,7.794,9.63
1128,2021-08-21 22:59:57,27.48,7.8484,9.64
1129,2021-08-22 00:00:00,26.83,8.04,9.63
1130,2021-08-22 01:00:02,26.72,8.0435,9.62
1131,2021-08-22 01:59:57,26.72,8.0663,9.62
1132,2021-08-22 03:00:00,26.56,8.0625,9.61
1133,2021-08-22 04:00:02,26.43,8.0589,9.61
1134,2021-08-22 04:59:57,26.37,8.0468,9.61
1135,2021-08-22 06:00:00,26.35,8.0115,9.6
1136,2021-08-22 07:00:02,26.27,8.0276,9.6
1137,2021-08-22 07:59:57,26.19,8.0236,9.6
1138,2021-08-22 09:00:00,26.03,7.9485,9.59
1139,2021-08-22 10:00:02,26.0,7.857,9.59
1140,2021-08-22 10:59:57,26.08,7.6756,9.59
1141,2021-08-22 12:00:00,26.16,7.6039,9.59
1142,2021-08-22 13:00:02,25.5,7.8237,9.59
1143,2021-08-22 13:59:57,25.6,7.9815,9.58
1144,2021-08-22 15:00:00,25.5,7.95,9.57
1145,2021-08-22 16:00:02,25.55,7.9744,9.58
1146,2021-08-22 16:59:57,25.68,7.9747,9.57
1147,2021-08-22 18:00:00,25.68,7.9488,9.57
1148,2021-08-22 19:00:02,25.73,7.9426,9.57
1149,2021-08-22 19:59:57,25.84,7.8382,9.57
1150,2021-08-22 21:00:00,26.05,8.0075,9.58
1151,2021-08-22 22:00:02,26.13,7.9916,9.58
1152,2021-08-22 22:59:57,26.16,7.8537,9.58
1153,2021-08-23 00:00:00,26.13,7.7758,9.58
1154,2021-08-23 01:00:02,25.52,7.8559,9.58
1155,2021-08-23 01:59:57,25.23,7.9728,9.57
1156,2021-08-23 03:00:00,25.18,7.8337,9.56
1157,2021-08-23 04:00:02,25.23,7.8656,9.55
1158,2021-08-23 04:59:57,25.21,7.9993,9.55
1159,2021-08-23 06:00:00,25.05,7.9109,9.55
1160,2021-08-23 07:00:02,24.97,7.9104,9.55
1161,2021-08-23 07:59:57,25.08,7.9905,9.54
1162,2021-08-23 09:00:00,24.95,7.9458,9.54
1163,2021-08-23 12:00:00,24.79,7.6559,9.53
1164,2021-08-23 13:00:02,24.87,7.5341,9.53
1165,2021-08-23 13:59:57,24.68,7.7589,9.53
1166,2021-08-23 15:00:00,24.87,7.8267,9.53
1167,2021-08-23 16:00:02,24.92,7.9406,9.53
1168,2021-08-23 16:59:57,24.95,7.9494,9.53
1169,2021-08-23 18:00:00,25.18,7.9814,9.53
1170,2021-08-23 19:00:02,25.36,7.9351,9.53
1171,2021-08-23 19:59:57,25.63,7.9428,9.54
1172,2021-08-23 21:00:00,25.89,7.887,9.54
1173,2021-08-23 22:00:02,26.64,7.7758,9.55
1174,2021-08-23 22:59:57,26.89,7.6034,9.56
1176,2021-08-24 01:00:02,25.95,7.7288,9.56
1177,2021-08-24 01:59:57,25.71,7.7933,9.55
1178,2021-08-24 03:00:00,25.52,7.9029,9.54
1179,2021-08-24 04:00:02,25.47,7.8924,9.53
1180,2021-08-24 04:59:57,25.34,7.9086,9.53
1181,2021-08-24 06:00:00,25.29,7.9066,9.53
1182,2021-08-24 07:00:02,25.26,7.9053,9.53
1183,2021-08-24 07:59:57,25.18,7.8924,9.52
1184,2021-08-24 09:00:00,25.15,7.8549,9.52
1188,2021-08-24 15:00:00,25.1,7.7096,9.51
1189,2021-08-24 16:00:02,25.1,7.8111,9.51
1190,2021-08-24 16:59:57,25.1,7.8481,9.51
1191,2021-08-24 18:00:00,25.26,7.853,9.5
1192,2021-08-24 19:00:02,25.34,7.8891,9.51
1193,2021-08-24 19:59:57,25.39,7.876,9.51
1194,2021-08-24 21:00:00,25.76,7.8739,9.51
1195,2021-08-24 22:00:02,25.97,7.8249,9.51
1196,2021-08-24 22:59:57,26.56,7.7216,9.52
1197,2021-08-25 00:00:00,26.7,7.5328,9.53
1199,2021-08-25 01:59:57,25.52,7.7009,9.53
1200,2021-08-25 03:00:00,25.42,7.8127,9.51
1201,2021-08-25 04:00:02,25.44,7.8515,9.51
1202,2021-08-25 04:59:57,25.47,7.8386,9.5
1203,2021-08-25 06:00:00,25.29,7.8509,9.5
1204,2021-08-25 07:00:02,25.13,7.8512,9.5
1205,2021-08-25 07:59:57,25.1,7.8547,9.49
1206,2021-08-25 09:00:00,25.08,7.8489,9.49
1207,2021-08-25 10:00:02,25.13,7.8043,9.49
1208,2021-08-25 10:59:57,25.05,7.6875,9.48
1209,2021-08-25 12:00:00,25.15,7.597,9.48
1212,2021-08-25 15:00:00,25.42,7.7259,9.48
1213,2021-08-25 16:00:02,25.79,7.821,9.49
1214,2021-08-25 16:59:57,26.13,7.5994,9.49
1215,2021-08-25 18:00:00,26.45,7.8482,9.5
1216,2021-08-25 19:00:02,26.67,7.8995,9.5
1217,2021-08-25 19:59:57,26.56,7.918,9.51
1218,2021-08-25 21:00:00,26.91,7.8603,9.51
1219,2021-08-25 22:00:02,26.99,7.8889,9.51
1220,2021-08-25 22:59:57,27.18,7.843,9.51
1221,2021-08-26 00:00:00,27.46,7.7185,9.51
1222,2021-08-26 01:00:02,27.51,7.6015,9.52
1223,2021-08-26 01:59:57,27.54,7.5354,9.52
1224,2021-08-26 03:00:00,25.95,7.8436,9.51
1225,2021-08-26 04:00:02,25.6,7.8912,9.49
1226,2021-08-26 04:59:57,25.71,7.9145,9.48
1227,2021-08-26 06:00:00,25.84,7.9185,9.48
1228,2021-08-26 07:00:02,25.89,7.9138,9.48
1229,2021-08-26 07:59:57,25.84,7.9158,9.48
1230,2021-08-26 09:00:00,25.76,7.891,9.48
1231,2021-08-26 10:00:02,25.68,7.8865,9.47
1233,2021-08-26 15:00:00,25.89,7.7344,9.47
1234,2021-08-26 16:00:02,26.4,7.8425,9.47
1235,2021-08-26 16:59:57,26.35,7.9086,9.48
1236,2021-08-26 18:00:00,26.08,7.9439,9.48
1237,2021-08-26 19:00:02,26.67,7.9602,9.47
1238,2021-08-26 19:59:57,27.02,7.9479,9.48
1239,2021-08-26 21:00:00,26.78,7.9576,9.48
1240,2021-08-26 22:00:02,27.05,7.9491,9.49
1241,2021-08-26 22:59:57,26.89,7.9229,9.48
1242,2021-08-27 00:00:00,27.02,7.8482,9.48
1243,2021-08-27 01:00:02,27.35,7.7372,9.48
1244,2021-08-27 01:59:57,27.48,7.5957,9.49
1245,2021-08-27 03:00:00,27.46,7.5258,9.49
1246,2021-08-27 04:00:02,26.03,7.8659,9.48
1247,2021-08-27 04:59:57,25.97,7.926,9.47
1248,2021-08-27 06:00:00,26.19,7.9481,9.46
1249,2021-08-27 07:00:02,26.19,7.9305,9.46
1250,2021-08-27 07:59:57,26.13,7.9492,9.46
1251,2021-08-27 09:00:00,26.0,7.9439,9.46
1252,2021-08-27 10:00:02,25.97,7.9306,9.45
1253,2021-08-27 15:00:00,26.94,7.573,9.46
1254,2021-08-27 16:00:02,25.58,7.869,9.45
1255,2021-08-27 16:59:57,25.13,7.9617,9.44
1256,2021-08-27 18:00:00,25.52,7.987,9.43
1257,2021-08-27 19:00:02,26.8,7.9705,9.44
1258,2021-08-27 19:59:57,27.18,8.0194,9.45
1259,2021-08-27 21:00:00,26.97,8.0257,9.46
1260,2021-08-27 22:00:02,27.02,7.9875,9.46
1261,2021-08-27 22:59:57,27.02,8.0074,9.46
1262,2021-08-28 00:00:00,26.78,7.9841,9.46
1263,2021-08-28 01:00:02,26.59,7.9121,9.45
1264,2021-08-28 01:59:57,27.05,7.7198,9.45
1265,2021-08-28 03:00:00,27.37,7.5525,9.46
1266,2021-08-28 04:00:02,26.67,7.6865,9.46
1267,2021-08-28 04:59:57,26.05,7.8852,9.44
1268,2021-08-28 06:00:00,25.95,7.878,9.44
1269,2021-08-28 07:00:02,25.68,7.8952,9.43
1270,2021-08-28 07:59:57,25.55,7.9088,9.42
1271,2021-08-28 09:00:00,25.36,7.9077,9.42
1272,2021-08-28 10:00:02,25.26,7.8898,9.41
1273,2021-08-28 10:59:57,25.21,7.8896,9.4
1274,2021-08-28 12:00:00,25.21,7.8599,9.4
1275,2021-08-28 13:00:02,25.23,7.8304,9.4
1276,2021-08-28 13:59:57,25.42,7.7481,9.4
1277,2021-08-28 15:00:00,25.66,7.6648,9.4
1278,2021-08-28 16:00:02,25.08,7.8443,9.4
1279,2021-08-28 16:59:57,25.18,7.9363,9.4
1280,2021-08-28 18:00:00,25.44,8.0057,9.39
1281,2021-08-28 19:00:02,25.52,8.0448,9.4
1282,2021-08-28 19:59:57,25.5,8.0686,9.4
1283,2021-08-28 21:00:00,25.42,8.0699,9.39
1284,2021-08-28 22:00:02,25.36,8.0647,9.39
1285,2021-08-28 22:59:57,25.29,8.0436,9.39
1286,2021-08-29 00:00:00,25.21,8.0412,9.39
1287,2021-08-29 01:00:02,25.13,7.9885,9.38
1288,2021-08-29 01:59:57,25.0,7.9323,9.38
1289,2021-08-29 03:00:00,25.0,7.7796,9.38
1290,2021-08-29 04:00:02,25.0,7.6948,9.38
1291,2021-08-29 04:59:57,24.48,7.7651,9.38
1292,2021-08-29 06:00:00,24.04,7.9168,9.36
1293,2021-08-29 07:00:02,23.99,7.9388,9.36
1294,2021-08-29 07:59:57,23.88,7.98,9.35
1295,2021-08-29 09:00:00,23.81,7.9666,9.35
1296,2021-08-29 10:00:02,23.75,7.9561,9.34
1297,2021-08-29 10:59:57,23.68,7.95,9.34
1298,2021-08-29 12:00:00,23.68,7.9537,9.33
1299,2021-08-29 13:00:02,23.65,7.9301,9.33
1300,2021-08-29 13:59:57,23.68,7.9039,9.33
1301,2021-08-29 15:00:00,23.78,7.8159,9.33
1302,2021-08-29 16:00:02,23.91,7.7536,9.33
1303,2021-08-29 16:59:57,23.73,7.8863,9.33
1304,2021-08-29 18:00:00,23.86,7.9707,9.33
1305,2021-08-29 19:00:02,24.01,7.9985,9.33
1306,2021-08-29 19:59:57,24.09,8.0262,9.33
1307,2021-08-29 21:00:00,24.04,8.0253,9.33
1308,2021-08-29 22:00:02,23.86,8.0149,9.33
1309,2021-08-29 22:59:57,23.81,8.0325,9.33
1310,2021-08-30 00:00:00,23.78,8.0249,9.32
1311,2021-08-30 01:00:02,23.86,8.0061,9.32
1312,2021-08-30 01:59:57,23.86,7.9649,9.32
1313,2021-08-30 03:00:00,23.86,7.8429,9.32
1314,2021-08-30 04:59:57,23.88,7.5872,9.32
1315,2021-08-30 06:00:00,23.55,7.8072,9.32
1316,2021-08-30 07:00:02,23.27,7.9045,9.31
1317,2021-08-30 07:59:57,23.24,7.9541,9.3
1318,2021-08-30 09:00:00,23.24,7.9667,9.3
1319,2021-08-30 10:00:02,23.22,7.968,9.3
1320,2021-08-30 10:59:57,23.22,7.9728,9.29
1321,2021-08-30 12:00:00,23.19,7.9494,9.29
1322,2021-08-30 13:00:02,23.22,7.9531,9.29
1323,2021-08-30 13:59:57,23.29,7.943,9.29
1324,2021-08-30 15:00:00,23.57,7.9188,9.29
1325,2021-08-30 16:00:02,23.91,7.8471,9.29
1326,2021-08-30 16:59:57,24.19,7.8304,9.3
1327,2021-08-30 18:00:00,24.37,7.9214,9.3
1328,2021-08-30 19:00:02,24.5,7.9422,9.31
1329,2021-08-30 19:59:57,24.61,7.957,9.31
1330,2021-08-30 21:00:00,24.66,7.9653,9.31
1331,2021-08-30 22:00:02,24.68,7.9901,9.31
1332,2021-08-30 22:59:57,24.68,7.9929,9.31
1333,2021-08-31 00:00:00,24.66,7.9869,9.31
1334,2021-08-31 01:00:02,24.63,7.9886,9.31
1335,2021-08-31 01:59:57,24.58,7.9704,9.31
1336,2021-08-31 03:00:00,24.58,7.9375,9.31
1337,2021-08-31 04:00:02,24.53,7.8102,9.31
1339,2021-08-31 07:00:02,24.48,7.6091,9.31
1340,2021-08-31 07:59:57,24.45,7.8116,9.3
1341,2021-08-31 09:00:00,24.4,7.8647,9.3
1342,2021-08-31 10:00:02,24.4,7.884,9.29
1343,2021-08-31 10:59:57,24.32,7.8956,9.29
1344,2021-08-31 12:00:00,24.3,7.9058,9.29
1345,2021-08-31 13:00:02,24.37,7.8844,9.29
1346,2021-08-31 13:59:57,24.5,7.9516,9.29
1347,2021-08-31 15:00:00,24.71,7.8919,9.29
1348,2021-08-31 16:00:02,24.92,7.8584,9.29
1349,2021-08-31 18:00:00,25.21,7.6934,9.3
1350,2021-08-31 19:00:02,25.21,7.8703,9.3
1351,2021-08-31 19:59:57,25.31,7.905,9.31
1352,2021-08-31 21:00:00,25.34,7.9297,9.3
1353,2021-08-31 22:00:02,25.26,7.9452,9.31
1354,2021-08-31 22:59:57,25.23,7.9662,9.3
1355,2021-09-01 01:00:02,25.05,7.9654,9.3
1356,2021-09-01 01:59:57,25.0,7.959,9.29
1357,2021-09-01 03:00:00,25.02,7.927,9.29
1358,2021-09-01 04:00:02,24.89,7.8386,9.29
1359,2021-09-01 04:59:57,24.76,7.6948,9.28
1360,2021-09-01 06:00:00,24.76,7.506,9.28
1361,2021-09-01 07:00:02,24.71,7.4552,9.28
1362,2021-09-01 07:59:57,24.48,7.5752,9.28
1363,2021-09-01 09:00:00,24.17,7.8044,9.27
1364,2021-09-01 10:00:02,24.06,7.8422,9.26
1365,2021-09-01 10:59:57,24.01,7.8532,9.26
1366,2021-09-01 12:00:00,23.99,7.8495,9.25
1367,2021-09-01 13:00:02,23.99,7.8595,9.25
1368,2021-09-01 13:59:57,24.01,7.8393,9.25
1369,2021-09-01 19:00:02,24.4,7.695,9.25
1370,2021-09-01 19:59:57,24.17,7.8794,9.25
1371,2021-09-01 21:00:00,23.83,7.8966,9.24
1372,2021-09-01 22:00:02,23.83,7.9174,9.24
1373,2021-09-01 22:59:57,23.86,7.9361,9.24
1374,2021-09-02 00:00:00,23.68,7.9498,9.23
1375,2021-09-02 01:00:02,23.63,7.9487,9.23
1376,2021-09-02 01:59:57,23.63,7.9296,9.22
1377,2021-09-02 03:00:00,23.5,7.9423,9.22
1378,2021-09-02 04:59:57,23.42,7.8394,9.21
1379,2021-09-02 06:00:00,23.32,7.7518,9.21
1380,2021-09-02 07:00:02,23.34,7.6344,9.21
1381,2021-09-02 07:59:57,23.37,7.5475,9.21
1382,2021-09-02 09:00:00,23.24,7.8252,9.21
1383,2021-09-02 10:00:02,23.14,7.8625,9.2
1384,2021-09-02 10:59:57,23.14,7.8461,9.2
1385,2021-09-02 12:00:00,22.96,7.8573,9.2
1386,2021-09-02 13:00:02,22.94,7.7896,9.2
1387,2021-09-02 13:59:57,22.84,7.7847,9.19
1388,2021-09-02 15:00:00,22.84,7.8313,9.19
1389,2021-09-02 16:00:02,22.79,7.8289,9.18
1390,2021-09-02 16:59:57,22.91,7.7035,9.18
1391,2021-09-02 18:00:00,22.99,7.5555,9.18
1392,2021-09-02 19:00:02,23.07,7.4357,9.18
1393,2021-09-02 19:59:57,22.94,7.7472,9.18
1394,2021-09-02 21:00:00,22.94,7.8556,9.18
1395,2021-09-02 22:00:02,22.86,7.8785,9.18
1396,2021-09-02 22:59:57,22.81,7.9168,9.18
1397,2021-09-03 00:00:00,22.84,7.935,9.17
1398,2021-09-03 01:00:02,22.81,7.9317,9.17
1399,2021-09-03 01:59:57,22.71,7.913,9.17
1400,2021-09-03 03:00:00,22.69,7.8792,9.17
1401,2021-09-03 04:00:02,22.61,7.8941,9.17
1402,2021-09-03 04:59:57,22.46,7.8491,9.16
1403,2021-09-03 06:00:00,22.16,7.7626,9.16
1404,2021-09-03 07:00:02,21.91,7.6046,9.15
1407,2021-09-03 10:00:02,21.98,7.609,9.13
1408,2021-09-03 10:59:57,22.06,7.7291,9.14
1409,2021-09-03 12:00:00,21.98,7.7777,9.14
1410,2021-09-03 13:00:02,21.86,7.8167,9.14
1411,2021-09-03 13:59:57,21.98,7.8452,9.13
1412,2021-09-03 15:00:00,22.06,7.7719,9.13
1413,2021-09-03 16:00:02,22.31,7.8324,9.13
1414,2021-09-03 16:59:57,22.51,7.8458,9.14
1415,2021-09-03 18:00:00,22.76,7.7942,9.14
1416,2021-09-03 19:00:02,22.84,7.5894,9.15
1417,2021-09-03 19:59:57,22.89,7.5064,9.15
1418,2021-09-03 21:00:00,22.99,7.8239,9.15
1419,2021-09-03 22:00:02,22.91,7.909,9.15
1420,2021-09-03 22:59:57,22.84,7.9645,9.15
1421,2021-09-04 00:00:00,22.71,8.0006,9.14
1422,2021-09-04 01:00:02,22.71,7.9982,9.14
1423,2021-09-04 01:59:57,22.66,8.0084,9.14
1424,2021-09-04 03:00:00,22.58,8.0055,9.14
1425,2021-09-04 04:00:02,22.53,7.9723,9.14
1426,2021-09-04 04:59:57,22.46,7.9763,9.13
1427,2021-09-04 06:00:00,22.31,7.9592,9.13
1428,2021-09-04 07:00:02,22.01,7.8486,9.12
1429,2021-09-04 07:59:57,21.81,7.6509,9.11
1430,2021-09-04 09:00:00,21.66,7.4897,9.11
1431,2021-09-04 10:00:02,21.66,7.5021,9.1
1432,2021-09-04 10:59:57,21.73,7.803,9.1
1433,2021-09-04 12:00:00,21.81,7.8544,9.1
1434,2021-09-04 13:00:02,21.91,7.8931,9.1
1435,2021-09-04 13:59:57,21.98,7.9304,9.1
1436,2021-09-04 15:00:00,21.96,7.936,9.1
1437,2021-09-04 16:00:02,22.16,7.9184,9.1
1438,2021-09-04 16:59:57,22.48,7.9347,9.1
1439,2021-09-04 18:00:00,22.74,7.9564,9.11
1440,2021-09-04 19:00:02,22.99,7.8912,9.11
1441,2021-09-04 19:59:57,23.12,7.7814,9.12
1442,2021-09-04 22:00:02,23.04,7.9415,9.12
1443,2021-09-04 22:59:57,22.89,8.0029,9.12
1444,2021-09-05 00:00:00,22.84,7.9951,9.11
1445,2021-09-05 01:00:02,22.74,7.995,9.11
1446,2021-09-05 01:59:57,22.61,7.9874,9.11
1447,2021-09-05 03:00:00,22.51,7.9739,9.11
1448,2021-09-05 04:00:02,22.46,7.9821,9.1
1449,2021-09-05 04:59:57,22.43,7.9705,9.1
1450,2021-09-05 06:00:00,22.38,7.9701,9.09
1451,2021-09-05 07:00:02,22.28,7.9177,9.09
1452,2021-09-05 07:59:57,22.11,7.7969,9.09
1453,2021-09-05 09:00:00,22.03,7.6397,9.08
1454,2021-09-05 10:00:02,22.01,7.5305,9.08
1455,2021-09-05 10:59:57,22.03,7.7782,9.08
1456,2021-09-05 12:00:00,22.06,7.8977,9.08
1457,2021-09-05 13:00:02,22.06,7.9345,9.07
1458,2021-09-05 13:59:57,22.16,7.9609,9.07
1459,2021-09-05 15:00:00,22.26,7.9763,9.07
1460,2021-09-05 16:00:02,22.31,7.9916,9.07
1461,2021-09-05 16:59:57,22.38,7.9682,9.08
1462,2021-09-05 18:00:00,22.56,7.9976,9.07
1463,2021-09-05 19:00:02,22.61,7.9715,9.08
1464,2021-09-05 19:59:57,22.71,7.9503,9.08
1465,2021-09-05 21:00:00,22.84,7.8232,9.09
1466,2021-09-05 22:00:02,22.81,7.7517,9.08
1467,2021-09-05 22:59:57,22.31,7.9197,9.08
1468,2021-09-06 00:00:00,22.26,7.9488,9.07
1469,2021-09-06 01:00:02,22.28,7.9525,9.07
1470,2021-09-06 01:59:57,22.23,7.9407,9.06
1471,2021-09-06 03:00:00,22.26,7.9305,9.06
1472,2021-09-06 04:00:02,22.26,7.9472,9.06
1473,2021-09-06 04:59:57,22.13,7.9491,9.06
1474,2021-09-06 06:00:00,22.06,7.9308,9.05
1475,2021-09-06 07:00:02,22.11,7.9283,9.05
1476,2021-09-06 07:59:57,22.01,7.8564,9.05
1477,2021-09-06 09:00:00,21.86,7.7424,9.05
1478,2021-09-06 10:00:02,21.86,7.591,9.04
1479,2021-09-06 10:59:57,21.91,7.469,9.04
1480,2021-09-06 12:00:00,21.91,7.4676,9.04
1481,2021-09-06 13:00:02,21.86,7.8006,9.04
1482,2021-09-06 13:59:57,21.98,7.8407,9.04
1483,2021-09-06 15:00:00,22.03,7.8562,9.04
1484,2021-09-06 16:00:02,22.11,7.8638,9.04
1485,2021-09-06 16:59:57,22.23,7.8742,9.04
1486,2021-09-06 18:00:00,22.38,7.8838,9.04
1487,2021-09-06 19:00:02,22.71,7.8571,9.05
1488,2021-09-06 19:59:57,22.99,7.8538,9.05
1489,2021-09-06 21:00:00,23.63,7.7341,9.06
1490,2021-09-06 22:00:02,23.86,7.6049,9.07
1491,2021-09-06 22:59:57,23.83,7.5669,9.07
1492,2021-09-07 00:00:00,22.86,7.8101,9.07
1493,2021-09-07 01:00:02,22.66,7.833,9.06
1494,2021-09-07 01:59:57,22.61,7.8995,9.05
1495,2021-09-07 03:00:00,22.58,7.9088,9.05
1496,2021-09-07 04:00:02,22.48,7.9061,9.04
1497,2021-09-07 04:59:57,22.43,7.9025,9.04
1498,2021-09-07 06:00:00,22.41,7.8813,9.03
1499,2021-09-07 07:00:02,22.31,7.8838,9.03
1500,2021-09-07 07:59:57,22.16,7.8062,9.03
1501,2021-09-07 10:00:02,21.71,7.5213,9.02
1504,2021-09-07 13:00:02,22.06,7.7086,9.01
1505,2021-09-07 13:59:57,22.26,7.8371,9.01
1506,2021-09-07 15:00:00,22.36,7.8742,9.02
1507,2021-09-07 16:00:02,22.53,7.8745,9.02
1508,2021-09-07 16:59:57,22.64,7.8933,9.02
1509,2021-09-07 18:00:00,22.81,7.9452,9.02
1510,2021-09-07 19:00:02,23.07,7.9348,9.03
1511,2021-09-07 19:59:57,23.19,7.9191,9.03
1512,2021-09-07 21:00:00,23.63,7.8612,9.04
1513,2021-09-07 22:59:57,23.96,7.618,9.05
1514,2021-09-08 00:00:00,23.83,7.5818,9.05
1515,2021-09-08 01:00:02,22.64,7.8664,9.05
1516,2021-09-08 01:59:57,22.51,7.9081,9.03
1517,2021-09-08 03:00:00,22.38,7.8785,9.02
1518,2021-09-08 04:00:02,22.33,7.9033,9.01
1519,2021-09-08 04:59:57,22.33,7.9448,9.01
1520,2021-09-08 06:00:00,22.28,7.9626,9.0
1521,2021-09-08 07:00:02,22.23,8.0048,9.0
1522,2021-09-08 09:00:00,21.96,7.9017,8.99
1523,2021-09-08 10:00:02,21.76,7.8395,8.98
1524,2021-09-08 10:59:57,21.78,7.7406,8.98
1525,2021-09-08 13:00:02,21.96,7.62,8.98
1526,2021-09-08 13:59:57,22.16,7.8192,8.98
1527,2021-09-08 15:00:00,22.38,7.911,8.98
1528,2021-09-08 16:00:02,22.58,7.9581,8.99
1529,2021-09-08 16:59:57,22.79,7.9632,8.99
1530,2021-09-08 18:00:00,22.99,7.9719,8.99
1531,2021-09-08 19:00:02,23.17,7.9343,9.0
1532,2021-09-08 19:59:57,23.4,7.98,9.01
1533,2021-09-08 21:00:00,23.63,7.9652,9.01
1534,2021-09-08 22:00:02,24.35,7.9282,9.02
1535,2021-09-09 00:00:00,24.5,7.7061,9.04
1536,2021-09-09 01:00:02,24.42,7.674,9.04
1537,2021-09-09 01:59:57,23.12,7.9045,9.03
1538,2021-09-09 03:00:00,22.99,7.948,9.01
1539,2021-09-09 04:00:02,22.94,7.9612,9.0
1540,2021-09-09 04:59:57,22.96,7.9754,9.0
1541,2021-09-09 06:00:00,22.99,7.942,8.99
1542,2021-09-09 07:00:02,22.96,7.9219,8.99
1543,2021-09-09 07:59:57,22.91,7.9116,8.99
1544,2021-09-09 10:00:02,22.66,7.8796,8.99
1545,2021-09-09 10:59:57,22.56,7.8043,8.98
1546,2021-09-09 13:00:02,22.74,7.5615,8.98
1547,2021-09-09 13:59:57,22.71,7.7605,8.98
1548,2021-09-09 15:00:00,22.64,7.8539,8.97
1549,2021-09-09 16:00:02,22.71,7.8774,8.97
1550,2021-09-09 16:59:57,22.74,7.8732,8.97
1551,2021-09-09 18:00:00,22.74,7.8231,8.97
1552,2021-09-09 19:00:02,22.71,7.7923,8.97
1553,2021-09-09 19:59:57,22.71,7.7906,8.97
1554,2021-09-09 21:00:00,22.74,7.7809,8.96
1555,2021-09-09 22:00:02,22.76,7.7587,8.96
1556,2021-09-09 22:59:57,22.71,7.626,8.96
1557,2021-09-10 00:00:00,22.66,7.452,8.96
1559,2021-09-10 03:00:00,22.74,7.6542,8.95
1560,2021-09-10 04:00:02,22.76,7.7471,8.95
1561,2021-09-10 04:59:57,22.51,7.7587,8.95
1562,2021-09-10 06:00:00,22.43,7.7504,8.95
1563,2021-09-10 07:00:02,22.53,7.7159,8.95
1564,2021-09-10 07:59:57,22.53,7.7174,8.94
1565,2021-09-10 09:00:00,22.46,7.7401,8.94
1566,2021-09-10 10:00:02,22.36,7.7029,8.94
1567,2021-09-10 10:59:57,22.23,7.597,8.94
1571,2021-09-10 15:00:00,22.76,7.5986,8.93
1572,2021-09-10 16:00:02,22.89,7.6779,8.93
1573,2021-09-10 16:59:57,23.04,7.7327,8.94
1574,2021-09-10 18:00:00,23.27,7.7914,8.94
1575,2021-09-10 19:00:02,23.27,7.826,8.95
1576,2021-09-10 19:59:57,23.17,7.8602,8.95
1577,2021-09-10 21:00:00,23.19,7.8753,8.95
1578,2021-09-10 22:00:02,23.34,7.8381,8.95
1579,2021-09-10 22:59:57,23.52,7.7757,8.95
1580,2021-09-11 00:00:00,23.68,7.6324,8.96
1584,2021-09-11 04:00:02,22.41,7.6537,8.94
1585,2021-09-11 04:59:57,22.28,7.7219,8.92
1586,2021-09-11 06:00:00,22.23,7.7304,8.92
1587,2021-09-11 07:00:02,22.06,7.7369,8.91
1588,2021-09-11 07:59:57,22.03,7.7435,8.91
1589,2021-09-11 09:00:00,21.96,7.7109,8.9
1590,2021-09-11 10:00:02,21.86,7.7217,8.9
1591,2021-09-11 12:00:00,21.41,7.5837,8.88
1593,2021-09-11 15:00:00,21.96,7.6362,8.88
1594,2021-09-11 16:00:02,22.21,7.6787,8.89
1595,2021-09-11 16:59:57,22.36,7.8034,8.89
1596,2021-09-11 18:00:00,22.48,7.8177,8.9
1597,2021-09-11 19:00:02,22.46,7.8402,8.9
1598,2021-09-11 19:59:57,22.46,7.8545,8.9
1599,2021-09-11 21:00:00,22.56,7.8607,8.9
1600,2021-09-11 22:00:02,22.51,7.8817,8.9
1601,2021-09-11 22:59:57,22.46,7.843,8.9
1602,2021-09-12 00:00:00,22.56,7.7863,8.9
1603,2021-09-12 01:00:02,22.53,7.6694,8.9
1604,2021-09-12 01:59:57,22.31,7.4377,8.9
1606,2021-09-12 04:00:02,21.86,7.4672,8.88
1607,2021-09-12 04:59:57,21.66,7.6657,8.87
1608,2021-09-12 06:00:00,21.44,7.7354,8.87
1609,2021-09-12 07:00:02,21.31,7.7875,8.86
1610,2021-09-12 07:59:57,21.34,7.8169,8.85
1611,2021-09-12 09:00:00,21.26,7.8399,8.85
1612,2021-09-12 10:00:02,21.21,7.8284,8.85
1613,2021-09-12 10:59:57,21.14,7.8492,8.84
1614,2021-09-12 12:00:00,21.11,7.8031,8.84
1615,2021-09-12 13:00:02,21.09,7.7234,8.84
1616,2021-09-12 13:59:57,21.26,7.5552,8.84
1618,2021-09-12 16:00:02,21.71,7.6858,8.84
1619,2021-09-12 16:59:57,21.78,7.7607,8.85
1620,2021-09-12 18:00:00,22.06,7.7897,8.85
1621,2021-09-12 19:00:02,22.28,7.8207,8.86
1622,2021-09-12 19:59:57,22.38,7.8311,8.86
1623,2021-09-12 21:00:00,22.43,7.8562,8.87
1624,2021-09-12 22:00:02,22.43,7.8424,8.87
1625,2021-09-12 22:59:57,22.38,7.8646,8.87
