,Date,Day,Time,Pred,High/Low,DateTime (UTC),Subordinate DateTime (Adjusted)
513,5/13/2021,Thu,11:19:00 PM,0.44,L,2021-05-13 23:19:00,2021-05-14 00:04:00
514,5/14/2021,Fri,5:27:00 AM,3.04,H,2021-05-14 05:27:00,2021-05-14 06:35:00
515,5/14/2021,Fri,11:51:00 AM,0.13,L,2021-05-14 11:51:00,2021-05-14 12:36:00
516,5/14/2021,Fri,6:05:00 PM,2.71,H,2021-05-14 18:05:00,2021-05-14 19:13:00
517,5/14/2021,Fri,11:57:00 PM,0.49,L,2021-05-14 23:57:00,2021-05-15 00:42:00
518,5/15/2021,Sat,6:06:00 AM,3.01,H,2021-05-15 06:06:00,2021-05-15 07:14:00
519,5/15/2021,Sat,12:31:00 PM,0.17,L,2021-05-15 12:31:00,2021-05-15 13:16:00
520,5/15/2021,Sat,6:46:00 PM,2.66,H,2021-05-15 18:46:00,2021-05-15 19:54:00
521,5/16/2021,Sun,12:38:00 AM,0.55,L,2021-05-16 00:38:00,2021-05-16 01:23:00
522,5/16/2021,Sun,6:46:00 AM,2.96,H,2021-05-16 06:46:00,2021-05-16 07:54:00
523,5/16/2021,Sun,1:13:00 PM,0.22,L,2021-05-16 13:13:00,2021-05-16 13:58:00
524,5/16/2021,Sun,7:28:00 PM,2.61,H,2021-05-16 19:28:00,2021-05-16 20:36:00
525,5/17/2021,Mon,1:21:00 AM,0.59,L,2021-05-17 01:21:00,2021-05-17 02:06:00
526,5/17/2021,Mon,7:29:00 AM,2.92,H,2021-05-17 07:29:00,2021-05-17 08:37:00
527,5/17/2021,Mon,1:58:00 PM,0.27,L,2021-05-17 13:58:00,2021-05-17 14:43:00
528,5/17/2021,Mon,8:14:00 PM,2.58,H,2021-05-17 20:14:00,2021-05-17 21:22:00
529,5/18/2021,Tue,2:09:00 AM,0.62,L,2021-05-18 02:09:00,2021-05-18 02:54:00
530,5/18/2021,Tue,8:17:00 AM,2.89,H,2021-05-18 08:17:00,2021-05-18 09:25:00
531,5/18/2021,Tue,2:47:00 PM,0.29,L,2021-05-18 14:47:00,2021-05-18 15:32:00
532,5/18/2021,Tue,9:03:00 PM,2.59,H,2021-05-18 21:03:00,2021-05-18 22:11:00
533,5/19/2021,Wed,3:01:00 AM,0.62,L,2021-05-19 03:01:00,2021-05-19 03:46:00
534,5/19/2021,Wed,9:09:00 AM,2.87,H,2021-05-19 09:09:00,2021-05-19 10:17:00
535,5/19/2021,Wed,3:39:00 PM,0.29,L,2021-05-19 15:39:00,2021-05-19 16:24:00
536,5/19/2021,Wed,9:55:00 PM,2.65,H,2021-05-19 21:55:00,2021-05-19 23:03:00
537,5/20/2021,Thu,3:57:00 AM,0.56,L,2021-05-20 03:57:00,2021-05-20 04:42:00
538,5/20/2021,Thu,10:05:00 AM,2.88,H,2021-05-20 10:05:00,2021-05-20 11:13:00
539,5/20/2021,Thu,4:32:00 PM,0.26,L,2021-05-20 16:32:00,2021-05-20 17:17:00
540,5/20/2021,Thu,10:47:00 PM,2.76,H,2021-05-20 22:47:00,2021-05-20 23:55:00
541,5/21/2021,Fri,4:54:00 AM,0.45,L,2021-05-21 04:54:00,2021-05-21 05:39:00
542,5/21/2021,Fri,11:02:00 AM,2.92,H,2021-05-21 11:02:00,2021-05-21 12:10:00
543,5/21/2021,Fri,5:25:00 PM,0.2,L,2021-05-21 17:25:00,2021-05-21 18:10:00
544,5/21/2021,Fri,11:40:00 PM,2.92,H,2021-05-21 23:40:00,2021-05-22 00:48:00
545,5/22/2021,Sat,5:52:00 AM,0.28,L,2021-05-22 05:52:00,2021-05-22 06:37:00
546,5/22/2021,Sat,12:01:00 PM,2.98,H,2021-05-22 12:01:00,2021-05-22 13:09:00
547,5/22/2021,Sat,6:19:00 PM,0.12,L,2021-05-22 18:19:00,2021-05-22 19:04:00
548,5/23/2021,Sun,12:33:00 AM,3.12,H,2021-05-23 00:33:00,2021-05-23 01:41:00
549,5/23/2021,Sun,6:50:00 AM,0.07,L,2021-05-23 06:50:00,2021-05-23 07:35:00
550,5/23/2021,Sun,12:59:00 PM,3.06,H,2021-05-23 12:59:00,2021-05-23 14:07:00
551,5/23/2021,Sun,7:12:00 PM,0.02,L,2021-05-23 19:12:00,2021-05-23 19:57:00
552,5/24/2021,Mon,1:25:00 AM,3.33,H,2021-05-24 01:25:00,2021-05-24 02:33:00
553,5/24/2021,Mon,7:46:00 AM,-0.14,L,2021-05-24 07:46:00,2021-05-24 08:31:00
554,5/24/2021,Mon,1:56:00 PM,3.15,H,2021-05-24 13:56:00,2021-05-24 15:04:00
555,5/24/2021,Mon,8:04:00 PM,-0.06,L,2021-05-24 20:04:00,2021-05-24 20:49:00
556,5/25/2021,Tue,2:15:00 AM,3.51,H,2021-05-25 02:15:00,2021-05-25 03:23:00
557,5/25/2021,Tue,8:40:00 AM,-0.34,L,2021-05-25 08:40:00,2021-05-25 09:25:00
558,5/25/2021,Tue,2:50:00 PM,3.22,H,2021-05-25 14:50:00,2021-05-25 15:58:00
559,5/25/2021,Tue,8:56:00 PM,-0.12,L,2021-05-25 20:56:00,2021-05-25 21:41:00
560,5/26/2021,Wed,3:05:00 AM,3.65,H,2021-05-26 03:05:00,2021-05-26 04:13:00
561,5/26/2021,Wed,9:33:00 AM,-0.47,L,2021-05-26 09:33:00,2021-05-26 10:18:00
562,5/26/2021,Wed,3:44:00 PM,3.24,H,2021-05-26 15:44:00,2021-05-26 16:52:00
563,5/26/2021,Wed,9:47:00 PM,-0.14,L,2021-05-26 21:47:00,2021-05-26 22:32:00
564,5/27/2021,Thu,3:56:00 AM,3.71,H,2021-05-27 03:56:00,2021-05-27 05:04:00
565,5/27/2021,Thu,10:25:00 AM,-0.53,L,2021-05-27 10:25:00,2021-05-27 11:10:00
566,5/27/2021,Thu,4:38:00 PM,3.23,H,2021-05-27 16:38:00,2021-05-27 17:46:00
567,5/27/2021,Thu,10:38:00 PM,-0.11,L,2021-05-27 22:38:00,2021-05-27 23:23:00
568,5/28/2021,Fri,4:49:00 AM,3.7,H,2021-05-28 04:49:00,2021-05-28 05:57:00
569,5/28/2021,Fri,11:18:00 AM,-0.51,L,2021-05-28 11:18:00,2021-05-28 12:03:00
570,5/28/2021,Fri,5:34:00 PM,3.17,H,2021-05-28 17:34:00,2021-05-28 18:42:00
571,5/28/2021,Fri,11:31:00 PM,-0.04,L,2021-05-28 23:31:00,2021-05-29 00:16:00
572,5/29/2021,Sat,5:43:00 AM,3.62,H,2021-05-29 05:43:00,2021-05-29 06:51:00
573,5/29/2021,Sat,12:12:00 PM,-0.42,L,2021-05-29 12:12:00,2021-05-29 12:57:00
574,5/29/2021,Sat,6:29:00 PM,3.1,H,2021-05-29 18:29:00,2021-05-29 19:37:00
575,5/30/2021,Sun,12:25:00 AM,0.07,L,2021-05-30 00:25:00,2021-05-30 01:10:00
576,5/30/2021,Sun,6:38:00 AM,3.49,H,2021-05-30 06:38:00,2021-05-30 07:46:00
577,5/30/2021,Sun,1:06:00 PM,-0.27,L,2021-05-30 13:06:00,2021-05-30 13:51:00
578,5/30/2021,Sun,7:26:00 PM,3.0,H,2021-05-30 19:26:00,2021-05-30 20:34:00
579,5/31/2021,Mon,1:21:00 AM,0.2,L,2021-05-31 01:21:00,2021-05-31 02:06:00
580,5/31/2021,Mon,7:36:00 AM,3.32,H,2021-05-31 07:36:00,2021-05-31 08:44:00
581,5/31/2021,Mon,2:03:00 PM,-0.11,L,2021-05-31 14:03:00,2021-05-31 14:48:00
582,5/31/2021,Mon,8:25:00 PM,2.92,H,2021-05-31 20:25:00,2021-05-31 21:33:00
583,6/1/2021,Tue,2:20:00 AM,0.33,L,2021-06-01 02:20:00,2021-06-01 03:05:00
584,6/1/2021,Tue,8:36:00 AM,3.14,H,2021-06-01 08:36:00,2021-06-01 09:44:00
585,6/1/2021,Tue,3:01:00 PM,0.06,L,2021-06-01 15:01:00,2021-06-01 15:46:00
586,6/1/2021,Tue,9:25:00 PM,2.85,H,2021-06-01 21:25:00,2021-06-01 22:33:00
587,6/2/2021,Wed,3:22:00 AM,0.42,L,2021-06-02 03:22:00,2021-06-02 04:07:00
588,6/2/2021,Wed,9:38:00 AM,2.98,H,2021-06-02 09:38:00,2021-06-02 10:46:00
589,6/2/2021,Wed,4:00:00 PM,0.2,L,2021-06-02 16:00:00,2021-06-02 16:45:00
590,6/2/2021,Wed,10:25:00 PM,2.83,H,2021-06-02 22:25:00,2021-06-02 23:33:00
591,6/3/2021,Thu,4:25:00 AM,0.47,L,2021-06-03 04:25:00,2021-06-03 05:10:00
592,6/3/2021,Thu,10:40:00 AM,2.85,H,2021-06-03 10:40:00,2021-06-03 11:48:00
593,6/3/2021,Thu,4:56:00 PM,0.3,L,2021-06-03 16:56:00,2021-06-03 17:41:00
594,6/3/2021,Thu,11:21:00 PM,2.83,H,2021-06-03 23:21:00,2021-06-04 00:29:00
595,6/4/2021,Fri,5:26:00 AM,0.47,L,2021-06-04 05:26:00,2021-06-04 06:11:00
596,6/4/2021,Fri,11:41:00 AM,2.76,H,2021-06-04 11:41:00,2021-06-04 12:49:00
597,6/4/2021,Fri,5:51:00 PM,0.38,L,2021-06-04 17:51:00,2021-06-04 18:36:00
598,6/5/2021,Sat,12:15:00 AM,2.86,H,2021-06-05 00:15:00,2021-06-05 01:23:00
599,6/5/2021,Sat,6:26:00 AM,0.43,L,2021-06-05 06:26:00,2021-06-05 07:11:00
600,6/5/2021,Sat,12:39:00 PM,2.72,H,2021-06-05 12:39:00,2021-06-05 13:47:00
601,6/5/2021,Sat,6:42:00 PM,0.43,L,2021-06-05 18:42:00,2021-06-05 19:27:00
602,6/6/2021,Sun,1:04:00 AM,2.91,H,2021-06-06 01:04:00,2021-06-06 02:12:00
603,6/6/2021,Sun,7:20:00 AM,0.36,L,2021-06-06 07:20:00,2021-06-06 08:05:00
604,6/6/2021,Sun,1:33:00 PM,2.7,H,2021-06-06 13:33:00,2021-06-06 14:41:00
605,6/6/2021,Sun,7:30:00 PM,0.46,L,2021-06-06 19:30:00,2021-06-06 20:15:00
606,6/7/2021,Mon,1:49:00 AM,2.96,H,2021-06-07 01:49:00,2021-06-07 02:57:00
607,6/7/2021,Mon,8:08:00 AM,0.29,L,2021-06-07 08:08:00,2021-06-07 08:53:00
608,6/7/2021,Mon,2:20:00 PM,2.7,H,2021-06-07 14:20:00,2021-06-07 15:28:00
609,6/7/2021,Mon,8:13:00 PM,0.47,L,2021-06-07 20:13:00,2021-06-07 20:58:00
610,6/8/2021,Tue,2:29:00 AM,3.01,H,2021-06-08 02:29:00,2021-06-08 03:37:00
611,6/8/2021,Tue,8:50:00 AM,0.22,L,2021-06-08 08:50:00,2021-06-08 09:35:00
612,6/8/2021,Tue,3:02:00 PM,2.71,H,2021-06-08 15:02:00,2021-06-08 16:10:00
613,6/8/2021,Tue,8:53:00 PM,0.47,L,2021-06-08 20:53:00,2021-06-08 21:38:00
614,6/9/2021,Wed,3:07:00 AM,3.05,H,2021-06-09 03:07:00,2021-06-09 04:15:00
615,6/9/2021,Wed,9:30:00 AM,0.17,L,2021-06-09 09:30:00,2021-06-09 10:15:00
616,6/9/2021,Wed,3:43:00 PM,2.71,H,2021-06-09 15:43:00,2021-06-09 16:51:00
617,6/9/2021,Wed,9:33:00 PM,0.47,L,2021-06-09 21:33:00,2021-06-09 22:18:00
618,6/10/2021,Thu,3:45:00 AM,3.07,H,2021-06-10 03:45:00,2021-06-10 04:53:00
619,6/10/2021,Thu,10:10:00 AM,0.14,L,2021-06-10 10:10:00,2021-06-10 10:55:00
620,6/10/2021,Thu,4:23:00 PM,2.71,H,2021-06-10 16:23:00,2021-06-10 17:31:00
621,6/10/2021,Thu,10:12:00 PM,0.48,L,2021-06-10 22:12:00,2021-06-10 22:57:00
622,6/11/2021,Fri,4:23:00 AM,3.08,H,2021-06-11 04:23:00,2021-06-11 05:31:00
623,6/11/2021,Fri,10:49:00 AM,0.13,L,2021-06-11 10:49:00,2021-06-11 11:34:00
624,6/11/2021,Fri,5:03:00 PM,2.7,H,2021-06-11 17:03:00,2021-06-11 18:11:00
625,6/11/2021,Fri,10:52:00 PM,0.49,L,2021-06-11 22:52:00,2021-06-11 23:37:00
626,6/12/2021,Sat,5:02:00 AM,3.07,H,2021-06-12 05:02:00,2021-06-12 06:10:00
627,6/12/2021,Sat,11:28:00 AM,0.12,L,2021-06-12 11:28:00,2021-06-12 12:13:00
628,6/12/2021,Sat,5:43:00 PM,2.69,H,2021-06-12 17:43:00,2021-06-12 18:51:00
629,6/12/2021,Sat,11:32:00 PM,0.5,L,2021-06-12 23:32:00,2021-06-13 00:17:00
630,6/13/2021,Sun,5:42:00 AM,3.06,H,2021-06-13 05:42:00,2021-06-13 06:50:00
631,6/13/2021,Sun,12:08:00 PM,0.13,L,2021-06-13 12:08:00,2021-06-13 12:53:00
632,6/13/2021,Sun,6:24:00 PM,2.68,H,2021-06-13 18:24:00,2021-06-13 19:32:00
633,6/14/2021,Mon,12:14:00 AM,0.51,L,2021-06-14 00:14:00,2021-06-14 00:59:00
634,6/14/2021,Mon,6:23:00 AM,3.05,H,2021-06-14 06:23:00,2021-06-14 07:31:00
635,6/14/2021,Mon,12:50:00 PM,0.14,L,2021-06-14 12:50:00,2021-06-14 13:35:00
636,6/14/2021,Mon,7:05:00 PM,2.68,H,2021-06-14 19:05:00,2021-06-14 20:13:00
637,6/15/2021,Tue,12:58:00 AM,0.52,L,2021-06-15 00:58:00,2021-06-15 01:43:00
638,6/15/2021,Tue,7:05:00 AM,3.03,H,2021-06-15 07:05:00,2021-06-15 08:13:00
639,6/15/2021,Tue,1:33:00 PM,0.15,L,2021-06-15 13:33:00,2021-06-15 14:18:00
640,6/15/2021,Tue,7:48:00 PM,2.71,H,2021-06-15 19:48:00,2021-06-15 20:56:00
641,6/16/2021,Wed,1:44:00 AM,0.51,L,2021-06-16 01:44:00,2021-06-16 02:29:00
642,6/16/2021,Wed,7:52:00 AM,3.0,H,2021-06-16 07:52:00,2021-06-16 09:00:00
643,6/16/2021,Wed,2:19:00 PM,0.16,L,2021-06-16 14:19:00,2021-06-16 15:04:00
644,6/16/2021,Wed,8:34:00 PM,2.76,H,2021-06-16 20:34:00,2021-06-16 21:42:00
645,6/17/2021,Thu,2:36:00 AM,0.47,L,2021-06-17 02:36:00,2021-06-17 03:21:00
646,6/17/2021,Thu,8:42:00 AM,2.98,H,2021-06-17 08:42:00,2021-06-17 09:50:00
647,6/17/2021,Thu,3:08:00 PM,0.16,L,2021-06-17 15:08:00,2021-06-17 15:53:00
648,6/17/2021,Thu,9:23:00 PM,2.85,H,2021-06-17 21:23:00,2021-06-17 22:31:00
649,6/18/2021,Fri,3:30:00 AM,0.4,L,2021-06-18 03:30:00,2021-06-18 04:15:00
650,6/18/2021,Fri,9:37:00 AM,2.96,H,2021-06-18 09:37:00,2021-06-18 10:45:00
651,6/18/2021,Fri,3:59:00 PM,0.15,L,2021-06-18 15:59:00,2021-06-18 16:44:00
652,6/18/2021,Fri,10:14:00 PM,2.96,H,2021-06-18 22:14:00,2021-06-18 23:22:00
653,6/19/2021,Sat,4:27:00 AM,0.3,L,2021-06-19 04:27:00,2021-06-19 05:12:00
654,6/19/2021,Sat,10:34:00 AM,2.94,H,2021-06-19 10:34:00,2021-06-19 11:42:00
655,6/19/2021,Sat,4:52:00 PM,0.14,L,2021-06-19 16:52:00,2021-06-19 17:37:00
656,6/19/2021,Sat,11:06:00 PM,3.1,H,2021-06-19 23:06:00,2021-06-20 00:14:00
657,6/20/2021,Sun,5:25:00 AM,0.17,L,2021-06-20 05:25:00,2021-06-20 06:10:00
658,6/20/2021,Sun,11:33:00 AM,2.94,H,2021-06-20 11:33:00,2021-06-20 12:41:00
659,6/20/2021,Sun,5:46:00 PM,0.12,L,2021-06-20 17:46:00,2021-06-20 18:31:00
660,6/21/2021,Mon,12:00:00 AM,3.25,H,2021-06-21 00:00:00,2021-06-21 01:08:00
661,6/21/2021,Mon,6:25:00 AM,0.02,L,2021-06-21 06:25:00,2021-06-21 07:10:00
662,6/21/2021,Mon,12:33:00 PM,2.97,H,2021-06-21 12:33:00,2021-06-21 13:41:00
663,6/21/2021,Mon,6:42:00 PM,0.08,L,2021-06-21 18:42:00,2021-06-21 19:27:00
664,6/22/2021,Tue,12:55:00 AM,3.4,H,2021-06-22 00:55:00,2021-06-22 02:03:00
665,6/22/2021,Tue,7:24:00 AM,-0.14,L,2021-06-22 07:24:00,2021-06-22 08:09:00
666,6/22/2021,Tue,1:33:00 PM,3.01,H,2021-06-22 13:33:00,2021-06-22 14:41:00
667,6/22/2021,Tue,7:38:00 PM,0.04,L,2021-06-22 19:38:00,2021-06-22 20:23:00
668,6/23/2021,Wed,1:50:00 AM,3.53,H,2021-06-23 01:50:00,2021-06-23 02:58:00
669,6/23/2021,Wed,8:20:00 AM,-0.29,L,2021-06-23 08:20:00,2021-06-23 09:05:00
670,6/23/2021,Wed,2:31:00 PM,3.06,H,2021-06-23 14:31:00,2021-06-23 15:39:00
671,6/23/2021,Wed,8:33:00 PM,0.0,L,2021-06-23 20:33:00,2021-06-23 21:18:00
672,6/24/2021,Thu,2:44:00 AM,3.62,H,2021-06-24 02:44:00,2021-06-24 03:52:00
673,6/24/2021,Thu,9:15:00 AM,-0.39,L,2021-06-24 09:15:00,2021-06-24 10:00:00
674,6/24/2021,Thu,3:27:00 PM,3.09,H,2021-06-24 15:27:00,2021-06-24 16:35:00
675,6/24/2021,Thu,9:26:00 PM,-0.02,L,2021-06-24 21:26:00,2021-06-24 22:11:00
676,6/25/2021,Fri,3:38:00 AM,3.65,H,2021-06-25 03:38:00,2021-06-25 04:46:00
677,6/25/2021,Fri,10:09:00 AM,-0.43,L,2021-06-25 10:09:00,2021-06-25 10:54:00
678,6/25/2021,Fri,4:23:00 PM,3.1,H,2021-06-25 16:23:00,2021-06-25 17:31:00
679,6/25/2021,Fri,10:20:00 PM,-0.01,L,2021-06-25 22:20:00,2021-06-25 23:05:00
680,6/26/2021,Sat,4:33:00 AM,3.62,H,2021-06-26 04:33:00,2021-06-26 05:41:00
681,6/26/2021,Sat,11:03:00 AM,-0.41,L,2021-06-26 11:03:00,2021-06-26 11:48:00
682,6/26/2021,Sat,5:19:00 PM,3.08,H,2021-06-26 17:19:00,2021-06-26 18:27:00
683,6/26/2021,Sat,11:14:00 PM,0.03,L,2021-06-26 23:14:00,2021-06-26 23:59:00
684,6/27/2021,Sun,5:28:00 AM,3.55,H,2021-06-27 05:28:00,2021-06-27 06:36:00
685,6/27/2021,Sun,11:55:00 AM,-0.33,L,2021-06-27 11:55:00,2021-06-27 12:40:00
686,6/27/2021,Sun,6:13:00 PM,3.05,H,2021-06-27 18:13:00,2021-06-27 19:21:00
687,6/28/2021,Mon,12:08:00 AM,0.1,L,2021-06-28 00:08:00,2021-06-28 00:53:00
688,6/28/2021,Mon,6:22:00 AM,3.43,H,2021-06-28 06:22:00,2021-06-28 07:30:00
689,6/28/2021,Mon,12:47:00 PM,-0.22,L,2021-06-28 12:47:00,2021-06-28 13:32:00
690,6/28/2021,Mon,7:07:00 PM,3.0,H,2021-06-28 19:07:00,2021-06-28 20:15:00
691,6/29/2021,Tue,1:02:00 AM,0.2,L,2021-06-29 01:02:00,2021-06-29 01:47:00
692,6/29/2021,Tue,7:16:00 AM,3.27,H,2021-06-29 07:16:00,2021-06-29 08:24:00
693,6/29/2021,Tue,1:39:00 PM,-0.07,L,2021-06-29 13:39:00,2021-06-29 14:24:00
694,6/29/2021,Tue,8:00:00 PM,2.95,H,2021-06-29 20:00:00,2021-06-29 21:08:00
695,6/30/2021,Wed,1:57:00 AM,0.29,L,2021-06-30 01:57:00,2021-06-30 02:42:00
696,6/30/2021,Wed,8:11:00 AM,3.1,H,2021-06-30 08:11:00,2021-06-30 09:19:00
697,6/30/2021,Wed,2:31:00 PM,0.09,L,2021-06-30 14:31:00,2021-06-30 15:16:00
698,6/30/2021,Wed,8:54:00 PM,2.9,H,2021-06-30 20:54:00,2021-06-30 22:02:00
699,7/1/2021,Thu,2:54:00 AM,0.38,L,2021-07-01 02:54:00,2021-07-01 03:39:00
700,7/1/2021,Thu,9:08:00 AM,2.93,H,2021-07-01 09:08:00,2021-07-01 10:16:00
701,7/1/2021,Thu,3:24:00 PM,0.24,L,2021-07-01 15:24:00,2021-07-01 16:09:00
702,7/1/2021,Thu,9:47:00 PM,2.87,H,2021-07-01 21:47:00,2021-07-01 22:55:00
703,7/2/2021,Fri,3:53:00 AM,0.43,L,2021-07-02 03:53:00,2021-07-02 04:38:00
704,7/2/2021,Fri,10:05:00 AM,2.79,H,2021-07-02 10:05:00,2021-07-02 11:13:00
705,7/2/2021,Fri,4:16:00 PM,0.36,L,2021-07-02 16:16:00,2021-07-02 17:01:00
706,7/2/2021,Fri,10:38:00 PM,2.85,H,2021-07-02 22:38:00,2021-07-02 23:46:00
707,7/3/2021,Sat,4:50:00 AM,0.46,L,2021-07-03 04:50:00,2021-07-03 05:35:00
708,7/3/2021,Sat,11:02:00 AM,2.67,H,2021-07-03 11:02:00,2021-07-03 12:10:00
709,7/3/2021,Sat,5:07:00 PM,0.47,L,2021-07-03 17:07:00,2021-07-03 17:52:00
710,7/3/2021,Sat,11:29:00 PM,2.85,H,2021-07-03 23:29:00,2021-07-04 00:37:00
711,7/4/2021,Sun,5:46:00 AM,0.46,L,2021-07-04 05:46:00,2021-07-04 06:31:00
712,7/4/2021,Sun,11:58:00 AM,2.6,H,2021-07-04 11:58:00,2021-07-04 13:06:00
713,7/4/2021,Sun,5:57:00 PM,0.54,L,2021-07-04 17:57:00,2021-07-04 18:42:00
714,7/5/2021,Mon,12:19:00 AM,2.87,H,2021-07-05 00:19:00,2021-07-05 01:27:00
715,7/5/2021,Mon,6:41:00 AM,0.42,L,2021-07-05 06:41:00,2021-07-05 07:26:00
716,7/5/2021,Mon,12:53:00 PM,2.56,H,2021-07-05 12:53:00,2021-07-05 14:01:00
717,7/5/2021,Mon,6:47:00 PM,0.58,L,2021-07-05 18:47:00,2021-07-05 19:32:00
718,7/6/2021,Tue,1:07:00 AM,2.9,H,2021-07-06 01:07:00,2021-07-06 02:15:00
719,7/6/2021,Tue,7:33:00 AM,0.37,L,2021-07-06 07:33:00,2021-07-06 08:18:00
720,7/6/2021,Tue,1:45:00 PM,2.57,H,2021-07-06 13:45:00,2021-07-06 14:53:00
721,7/6/2021,Tue,7:35:00 PM,0.58,L,2021-07-06 19:35:00,2021-07-06 20:20:00
722,7/7/2021,Wed,1:53:00 AM,2.95,H,2021-07-07 01:53:00,2021-07-07 03:01:00
723,7/7/2021,Wed,8:20:00 AM,0.3,L,2021-07-07 08:20:00,2021-07-07 09:05:00
724,7/7/2021,Wed,2:32:00 PM,2.59,H,2021-07-07 14:32:00,2021-07-07 15:40:00
725,7/7/2021,Wed,8:20:00 PM,0.56,L,2021-07-07 20:20:00,2021-07-07 21:05:00
726,7/8/2021,Thu,2:36:00 AM,3.0,H,2021-07-08 02:36:00,2021-07-08 03:44:00
727,7/8/2021,Thu,9:02:00 AM,0.23,L,2021-07-08 09:02:00,2021-07-08 09:47:00
728,7/8/2021,Thu,3:15:00 PM,2.62,H,2021-07-08 15:15:00,2021-07-08 16:23:00
729,7/8/2021,Thu,9:03:00 PM,0.52,L,2021-07-08 21:03:00,2021-07-08 21:48:00
730,7/9/2021,Fri,3:17:00 AM,3.05,H,2021-07-09 03:17:00,2021-07-09 04:25:00
731,7/9/2021,Fri,9:43:00 AM,0.17,L,2021-07-09 09:43:00,2021-07-09 10:28:00
732,7/9/2021,Fri,3:57:00 PM,2.65,H,2021-07-09 15:57:00,2021-07-09 17:05:00
733,7/9/2021,Fri,9:45:00 PM,0.48,L,2021-07-09 21:45:00,2021-07-09 22:30:00
734,7/10/2021,Sat,3:57:00 AM,3.09,H,2021-07-10 03:57:00,2021-07-10 05:05:00
735,7/10/2021,Sat,10:24:00 AM,0.12,L,2021-07-10 10:24:00,2021-07-10 11:09:00
736,7/10/2021,Sat,4:38:00 PM,2.69,H,2021-07-10 16:38:00,2021-07-10 17:46:00
737,7/10/2021,Sat,10:26:00 PM,0.45,L,2021-07-10 22:26:00,2021-07-10 23:11:00
738,7/11/2021,Sun,4:38:00 AM,3.12,H,2021-07-11 04:38:00,2021-07-11 05:46:00
739,7/11/2021,Sun,11:04:00 AM,0.08,L,2021-07-11 11:04:00,2021-07-11 11:49:00
740,7/11/2021,Sun,5:18:00 PM,2.72,H,2021-07-11 17:18:00,2021-07-11 18:26:00
741,7/11/2021,Sun,11:08:00 PM,0.41,L,2021-07-11 23:08:00,2021-07-11 23:53:00
742,7/12/2021,Mon,5:19:00 AM,3.14,H,2021-07-12 05:19:00,2021-07-12 06:27:00
743,7/12/2021,Mon,11:44:00 AM,0.04,L,2021-07-12 11:44:00,2021-07-12 12:29:00
744,7/12/2021,Mon,5:58:00 PM,2.77,H,2021-07-12 17:58:00,2021-07-12 19:06:00
745,7/12/2021,Mon,11:51:00 PM,0.37,L,2021-07-12 23:51:00,2021-07-13 00:36:00
746,7/13/2021,Tue,6:00:00 AM,3.15,H,2021-07-13 06:00:00,2021-07-13 07:08:00
747,7/13/2021,Tue,12:24:00 PM,0.02,L,2021-07-13 12:24:00,2021-07-13 13:09:00
748,7/13/2021,Tue,6:39:00 PM,2.82,H,2021-07-13 18:39:00,2021-07-13 19:47:00
749,7/14/2021,Wed,12:35:00 AM,0.34,L,2021-07-14 00:35:00,2021-07-14 01:20:00
750,7/14/2021,Wed,6:44:00 AM,3.14,H,2021-07-14 06:44:00,2021-07-14 07:52:00
751,7/14/2021,Wed,1:07:00 PM,0.02,L,2021-07-14 13:07:00,2021-07-14 13:52:00
752,7/14/2021,Wed,7:20:00 PM,2.89,H,2021-07-14 19:20:00,2021-07-14 20:28:00
753,7/15/2021,Thu,1:22:00 AM,0.3,L,2021-07-15 01:22:00,2021-07-15 02:07:00
754,7/15/2021,Thu,7:29:00 AM,3.1,H,2021-07-15 07:29:00,2021-07-15 08:37:00
755,7/15/2021,Thu,1:51:00 PM,0.03,L,2021-07-15 13:51:00,2021-07-15 14:36:00
756,7/15/2021,Thu,8:05:00 PM,2.97,H,2021-07-15 20:05:00,2021-07-15 21:13:00
757,7/16/2021,Fri,2:12:00 AM,0.26,L,2021-07-16 02:12:00,2021-07-16 02:57:00
758,7/16/2021,Fri,8:19:00 AM,3.05,H,2021-07-16 08:19:00,2021-07-16 09:27:00
759,7/16/2021,Fri,2:39:00 PM,0.06,L,2021-07-16 14:39:00,2021-07-16 15:24:00
760,7/16/2021,Fri,8:53:00 PM,3.04,H,2021-07-16 20:53:00,2021-07-16 22:01:00
761,7/17/2021,Sat,3:07:00 AM,0.21,L,2021-07-17 03:07:00,2021-07-17 03:52:00
762,7/17/2021,Sat,9:13:00 AM,2.98,H,2021-07-17 09:13:00,2021-07-17 10:21:00
763,7/17/2021,Sat,3:30:00 PM,0.1,L,2021-07-17 15:30:00,2021-07-17 16:15:00
764,7/17/2021,Sat,9:44:00 PM,3.13,H,2021-07-17 21:44:00,2021-07-17 22:52:00
765,7/18/2021,Sun,4:04:00 AM,0.15,L,2021-07-18 04:04:00,2021-07-18 04:49:00
766,7/18/2021,Sun,10:10:00 AM,2.92,H,2021-07-18 10:10:00,2021-07-18 11:18:00
767,7/18/2021,Sun,4:24:00 PM,0.14,L,2021-07-18 16:24:00,2021-07-18 17:09:00
768,7/18/2021,Sun,10:38:00 PM,3.21,H,2021-07-18 22:38:00,2021-07-18 23:46:00
769,7/19/2021,Mon,5:03:00 AM,0.09,L,2021-07-19 05:03:00,2021-07-19 05:48:00
770,7/19/2021,Mon,11:11:00 AM,2.87,H,2021-07-19 11:11:00,2021-07-19 12:19:00
